id_str,created_at,user_id_str,conversation_id_str,full_text,label
1666855184381931521,Thu Jun 08 17:10:19 +0000 2023,76275776,1666855184381931521,Aplikasi terburuk sepanjang 2022 dan 2023 dimenangkan oleh KAIaccess milik @KAI121 @CommuterLine . Siap siap nanti saya banjiri DM panjenengan,NEGATIF
1666407836027613184,Wed Jun 07 11:32:43 +0000 2023,1079799984843677697,1666305252944125953,@Unsoedfess1963 kaiaccess kalo cari yg goshow &amp; cepet. traveloka kalo harus ngutang dulu,NETRAL
1666038601904431105,Tue Jun 06 11:05:30 +0000 2023,94741622,1666038601904431105,For some reason #KAIAccess app can't be accessed through wifi. Kenapa harus bikin app yg ga bisa diakses lewat wifi? @KAI121,NEGATIF
1665759345760694272,Mon Jun 05 16:35:50 +0000 2023,3067327033,1665602406707605504,@mase_aga @catchmeupid India itu maju perkeretaapiannya karena memakai aplikasi KAIAccess dan semua penumpang memesan tiket melalui aplikasi itu.,NETRAL
1665700041473024000,Mon Jun 05 12:40:11 +0000 2023,1120114443046674432,1665369422356447232,@norative @jogmfs @KAI121 niceee nah ini nih yang sebenernya sangat sangat dibutuhkan di aplikasi KAIAccess @KAI121 daridulu maintenance mulu kukira bakalan ada tambahan fitur yang kek gini taunya ya tetep aja kek gitu jadi kita beli seatnya kek gambling gitu minimal dikasih gambaran dikit lah ya,POSITIF
1664985189544767491,Sat Jun 03 13:19:37 +0000 2023,83293017,1664985189544767491,Halo @KAI121 ini jadwal KA Banyubiru Tawang Balapan yang tanggal 13 Juni gak ada kah? Aku cek di KAIaccess dari minggu lalu kosong terus.,NETRAL
1664635640783200258,Fri Jun 02 14:10:38 +0000 2023,341987176,1664280266125504513,@PujiLes58 Pemesanan tiket bisa dilakukan mulai 7 (tujuh) hari sebelum keberangkatan. Kami sarankan apabila ada rencana naik KA Commuter Line Jatiluhur &amp; Walahar Ekspres silakan Kakak dapat melakukan pemesanan lebih awal di KAIaccess pada menu KA Lokal. Tks https://t.co/syQlCOuIci,NEGATIF
1664307485103226880,Thu Jun 01 16:26:40 +0000 2023,210796200,1664295645065412609,@kyakyaaak Aku kmrn nge war in mbakku jam 00:00 refreshin kaiaccess ga keluar2 jadwalnya begitu keluar dah soldout anjinkk,NETRAL
1664287984353705986,Thu Jun 01 15:09:11 +0000 2023,1397162474995027969,1664139623449374722,@KAI121 @medinayuu min mau cek qris pembayaran di KAIAccess gmana ya?,NETRAL
1664274086535761924,Thu Jun 01 14:13:57 +0000 2023,710394355115286528,1664100374700261377,@rayamurni @KAI121 @CommuterLine Maksud sampen nunggu 270 jt rakyat indonesia harus paham semua ttg pengoperasian app KAIAccess. Sampe modarr yo ra bakalan mlaku. Lak butuh mesti ne ada inisiatif bljr. Bapak ku seng sepuh wae gelem bljr dan iso. Bela2n buka tabungan BC*. Jarene ben gampang lak arep pesen kereta,NETRAL
1663788845668925440,Wed May 31 06:05:47 +0000 2023,64424067,1663788845668925440,Sempet ditanyain orang kantor libur panjang ke mana mas ded? Ga pulkam? Kemudian cek kaiaccess tiket kereta udah habis Iya ya kenapa ga pulang ,NETRAL
1663544774840963072,Tue May 30 13:55:56 +0000 2023,1521137279938359296,1663118319166324737,@fajarnugros Mas coba sampaikan dungs kalau aplikasi Kaiaccess masih banyak kekurangannya Barangkali kalau dibaca sama pak DU langsung diperbaiki :(,NEGATIF
1663094850361884673,Mon May 29 08:08:05 +0000 2023,1345713789837037568,1663094850361884673,@KAI121 kak saya sudah mengisi daftar untuk perubahan nomor HP di KAIaccess lewat DM kok belum di rubah ya,NEGATIF
1662819471541833728,Sun May 28 13:53:50 +0000 2023,260131276,1662819471541833728,Sudah selesai drama pertiketan. Ini tiap mau beli tiket lewat kaiaccess dramanya selalu begitu heran :(,NEGATIF
1662762880687837185,Sun May 28 10:08:58 +0000 2023,260131276,1662762880687837185,Tiap kali pesen tiket @KAI121 lewat aplikasi KAIAccess pasti begini. Gedeg banget !! nggabs akses qris nya terus kudu ngulang pemesenan bs sampe 3x tp nunggu dulu smpe pesanan sblmnya habis waktu. Ngebug nya ituloh kek aplikasi anak SD. https://t.co/iNBavKufqN,NEGATIF
1662645633273200640,Sun May 28 02:23:04 +0000 2023,1290995855428739077,1662640084133507072,@KAI121 Hi min kalo mw pembatalan tiket via kaiaccess tp ybs g pnya aplikasinya gmn y? Sedangkan yg mesenin tixnya org lain..mohon info..thx,NEGATIF
1661756528704233472,Thu May 25 15:30:05 +0000 2023,1214020123326959617,1661604113279488000,@duwatyuwan_ @wearedestinated @txtdarionlshop @Bluebirdgroup Gue pernah 2x order sibiru pake kaiaccess pertama ga dateng alasan jauh sedangkan boarding gue dah spare 1 sth jam. Akhirnya refund Ke 2 sama pake kaiaccess juga spare 2 jam tetep aja ngegrutu katanya ga cukup waktunya buat jemput tapi gue ancem sih telpon cs jadinya ya dianter,NEGATIF
1661474282298572800,Wed May 24 20:48:32 +0000 2023,1413304952252817410,1661474282298572800,2 jam nunggu kaiaccess sekalian subuhan iki mah,NETRAL
1661466681519247360,Wed May 24 20:18:20 +0000 2023,1334116394741297154,1661373127362838530,@KAI121 Sudah berhasil melakukan pemesanan dan pembayaran min tetapi belum terverifikasi lunas di kaiaccess karena app maintenance lagi. Bagaimana ya?,NEGATIF
1661462106112425991,Wed May 24 20:00:09 +0000 2023,84229378,1661462106112425991,Min @KAI121 KA Penataran dari stasiun Waru ke Sumberpucung tanggal 1 Juni apakah memang hanya ada 1 jam keberangkatan saja (17.56) atau kaiaccess masih error? https://t.co/Yj7HQzReUT,NEGATIF
1657887728741277696,Sun May 14 23:16:51 +0000 2023,59733755,1657887728741277696,@KAI121 sya memang jarang buka apk kaiaccess. Sekalinya buka lupa password. Saat mau reset password melalui email infonya page expired. Gimana dong? Tks,NETRAL
1657792596838854656,Sun May 14 16:58:50 +0000 2023,242686627,1657792594175467520,Istirahat karena sandaran tempat duduknya tidak berfungsi.. Menunggu bbrpa menit tidak ada petugas yang datang.. #KAIACCESS Pak @erickthohir kumaha ieu pak @KAI121 @CommuterLine @KemenBUMN Pak @IgnasiusJonan Pak @sandiuno,NETRAL
1657703945043836928,Sun May 14 11:06:33 +0000 2023,1403262851142230017,1657703945043836928,PT KAI Sumut Ubah Sebagian Jadwal Keberangkatan Mulai 1 Juni 2023 Termasuk Rute Pematang Siantar https://t.co/e62N8nzd8s @KAI121 @CommuterLine @atrbpnsiantar @kpknlpsiantar #parboaboa #ptkai #pematangsiantar #daerah #kaiaccess #gapeka2023 #siantarekspres #beritasumut,NEGATIF
1657223954984235011,Sat May 13 03:19:15 +0000 2023,77169069,1657217168814276608,@KAI121 Min info kereta ekonomi Gajahwong untuk tgl 1 Juni pakai ekonomi seat 2-2 apa ya? Mau pesan tapi ragu soalnya di #KAIAccess seat 1-3ABCD dan 17-22ABCD di block Min? Takut tidak sesuai harapan.. https://t.co/YaXCSAppRM,NETRAL
1657195123732787201,Sat May 13 01:24:41 +0000 2023,2772703364,1653972653810806785,@psycolark @ada_aaiiuuee @adisyeahh Kak tanya dong ini terakhir kakak naek kereta jarak jauh kapan? Soalnya aku dm di semua sosmed nya kaiaccess jawaban nya udh bukan syarat utama. https://t.co/gMTJrGCTo6,NETRAL
1657033116811239427,Fri May 12 14:40:55 +0000 2023,1165516442814410753,1657033116811239427,@KAI121 min mau pesen tiket kereta bangku di app kaiaccess sisa 1 tersedia tapi pas di cek masih banyak yg kosong tuh kenapa ya? Makasih min.,NEGATIF
1657024691041628161,Fri May 12 14:07:27 +0000 2023,395763115,1657024691041628161,@KAI121 min ka #batharakresna ko ngga bisa dipesen lewat #kaiaccess?,NEGATIF
1656852058606309376,Fri May 12 02:41:28 +0000 2023,768125382574821376,1656849546155286528,@orenjinblue Hai maaf ikut nimbrung. Kalo ga di aplikasi langsung di loketnya kaya dulu berati? Apa gimanaa? Aku mau beli prameks lihat tiket di kaiaccess udah penuh semua buat seminggu.,NETRAL
1656837533035286528,Fri May 12 01:43:45 +0000 2023,571536684,1656837533035286528,@KAI121 ... min... untuk KA lokal jatim via Kaiaccess gak bisa bayar pakai linkaja atau ovo ya?....udah coba berulang tapi tetap gagal... mohon pencerahan min...,NETRAL
1656658577787097095,Thu May 11 13:52:38 +0000 2023,369915123,1656658577787097095,Hari ini naik KRL dari kemayoran ke arah Cikarang yang melewati pasar senen. Dari Applikasi KAI Access keretanya harusnya sampe stasiun kemayoran sampe jam 20.08 ini baru nyampe kemayoran jam 20.51. Gile bangett delay nya untung ngga sampe nginep. #KRLDELAY #KRL #KAIACCESS,NETRAL
1656213839166451712,Wed May 10 08:25:24 +0000 2023,174254417,1656213117494521859,@jogmfs Belinya pake apa? Kalo pake kaiaccess bisa di apps nya ada opsi pembatalan tiket,NETRAL
1655599194110046208,Mon May 08 15:43:02 +0000 2023,1504842776327852034,1655599194110046208,@KAI121 hallo min jadwal KA Joglosemar Cilacap-Yogyakarta untuk tgl 2 Juni 2023 ko nggak keluar ya di KaiAccess?,NETRAL
1655114506476068864,Sun May 07 07:37:03 +0000 2023,1235495034079703041,1655001213824561152,@AswaTaksaka @susipudjiastuti @KAI121 Ih jadi keinget sekarang kalo pesen tiket via kaiaccess bisa check in di aplikasi jadi ga perlu cetak tiket lagi (hemat kertas hemat waktu) ,NETRAL
1654808492539260929,Sat May 06 11:21:04 +0000 2023,542259132,1654804463272747010,@undipmenfess Lewat KAIAccess bisa. Kena potongan 25% kalau reschedule jadi kereta dengan harga yang sama atau lebih mahal. Kalau lebih murah ga kena potongan.,NETRAL
1654045686416146432,Thu May 04 08:49:56 +0000 2023,1153290865,1654045686416146432,Dear @KAI121 saya mau reset password u/ KAIAccess tp ko tidak bisa ya ? coba di apps ataupun website gak nyampe2 email reset passnya di website servernya kena 503 loh tolong ITnya monitoring masa gak ada log klo gagal dari siang loh ini ud request ada 10x gk ad yg nyampe2 https://t.co/5nqK43IiZb,NEGATIF
1653988648231251968,Thu May 04 05:03:18 +0000 2023,1389853968331726848,1653988648231251968,@KAI121 kenapa beli tiket di KAIAccess pilih pake qris gk muncul qr code nya ya? Udah ngulang 3x tetep gk muncul,NEGATIF
1653413457637806080,Tue May 02 14:57:41 +0000 2023,404085632,1653220727204761600,@jalur5_ Saya cek Jayakarta dari PSE di pdf PPK ls. dan berhenti di BMA. Kok di kaiaccess malah sebaliknya ya?,NETRAL
1653244211796512769,Tue May 02 03:45:10 +0000 2023,330278579,1653220727204761600,@jalur5_ Tadi ngecek di KAIaccess fajar utama solo Jakarta ke Jogja jadi secepat taksaka 6 jam 30 menitan,POSITIF
1650324329765425152,Mon Apr 24 02:22:36 +0000 2023,176051311,1650324329765425152,@KAI121 min pemesesanan tiket untuk KA lokal ke merak hari ini melalui app Kaiaccess kok ngga bisa ya?,NEGATIF
1650059583661166592,Sun Apr 23 08:50:36 +0000 2023,2351576791,1650059583661166592,min @KAI121 aplikasi kaiaccess knp? eror kah? drtd hbs isi data pemesanan muter mulu,NETRAL
1649988536085659651,Sun Apr 23 04:08:16 +0000 2023,1120373791232675840,1649563674246541312,@KAI121 Minn aplikasi KAIAccess lagi error kah? Ko gabisa mulu dari kemaren malem,NEGATIF
1649624633170345984,Sat Apr 22 04:02:15 +0000 2023,127519339,1649619279439085568,@CommuterLine Kalau di KAIAccess tidak tersedia apakah tetap bisa naik dengan KMT? Di stasiun Kutoarjo apakah bisa isi saldo KMT? https://t.co/bcw6ILnQcW,NEGATIF
1648599444148064256,Wed Apr 19 08:08:31 +0000 2023,1503551511002902531,1648599444148064256,Gimana min setiap aku mau batalin tiket di aplikasi kaiacces selalu keteranganya Cannot Find Transaction padahal kode boking udah aku masukin #KAIAccess,NETRAL
1648589749249101825,Wed Apr 19 07:30:00 +0000 2023,375995332,1648589749249101825,Pemudik dengan moda transportasi kereta api dari Stasiun Senen Jakarta Pusat melonjak jelang hari raya Idul Fitri 1444 Hijriah. BZK #RCTINews #SeputariNews #News #ErickThohir #BUMN #PTKAI #KAIAccess #ArusMudik2023 #Mudik2023 https://t.co/wohQro0BND,NETRAL
1648519173419728896,Wed Apr 19 02:49:33 +0000 2023,1521137279938359296,1648519173419728896,KA MOTIS hadir kembali di KAIACCESS gesss (sebelum nya sempat hilang dan digantikan oleh kebijakan nyeleneh wkwkw) Selamat berburu tiket mudik/balik #ayonaikkereta #sepur #kereta #mudik #lebaran #idulfitri #motis2023 https://t.co/rJ4hVAS3Qb,NEGATIF
1648170986540523522,Tue Apr 18 03:45:59 +0000 2023,1233651627384397826,1648157008984698883,@UGM_FESS ada kok kl gamau ke restorasi jg bs pesen di kaiaccess,NETRAL
1647861109645516801,Mon Apr 17 07:14:38 +0000 2023,1243345247691669504,1647823476198350848,@tiara_amaliatp @OngisSiang @tanyakanrl Tiketnya bs dimasukin ke apps KaiAccess kak next time. Jadi g perlu khawatir cetak tiket,NETRAL
1647828780923355141,Mon Apr 17 05:06:11 +0000 2023,427137339,1647828775307210752,Yuk download sekarang juga aplikasi #KAIAccess melalui Appstore atau Playstore. Bestie Jangan lupa untuk Share agar semua orang tahu informasi ini:),NETRAL
1647647922425835522,Sun Apr 16 17:07:31 +0000 2023,1012396172,1647647922425835522,@KAI121 cek DM min saya mau beli motis utara hari ini SMT ke PSE tapi kok di KAIACCESS g ada ya? Belinya pas hari H kan?,NETRAL
1647290628521459712,Sat Apr 15 17:27:45 +0000 2023,1549185868770181120,1647290628521459712,pemesanan KA lokal udah berhasil bayar tapi status masih menunggu &amp; skarang kadaluwarsa. gimana yaa min? saldo nya udah kepotong @KAI121 #KAIAccess,NEGATIF
1647288111989411840,Sat Apr 15 17:17:45 +0000 2023,1417050558,1647288111989411840,ini pemesanan ka lokal uda bayar dan saldo kepotong tapi status pemesanan masih menunggu pembayaran same sekarang gimana ya solusinya? @KAI121 #KAIAccess,NEGATIF
1647286643924299777,Sat Apr 15 17:11:55 +0000 2023,1549185868770181120,1647286643924299777,ini KAI kalo uda bayar emang statusnya masih menunggu kah? #KAIAccess,NETRAL
1644109185028861953,Thu Apr 06 22:45:50 +0000 2023,1239855238414086144,1643983454420500481,@KAI121 Terimakasih Kak. Responsnya sangat cepat. KaiAccess sdh bisa menggunakan nomor hape yg baru.,POSITIF
1642214461359665153,Sat Apr 01 17:16:53 +0000 2023,341987176,1642212316224843776,@piggumoncute @KAI121 Selamat malam Kak. Pemesanan tiket KA Lokal dapat dilakukan melalui aplikasi #KAIAccess mulai H-7 sebelum keberangkatan ya. Silakan dapat melakukan pengecekan secara berkala pada KAI Access ya Kak. Terima kasih,NEGATIF
1641560723942961153,Thu Mar 30 21:59:09 +0000 2023,1170291821139742720,1641560723942961153,Wow! 12 Ribu Tiket Kereta Api Ludes saat Event KAI Access Ramadan Festive 2023 https://t.co/sMKFf1S4AY #ptkai #keretaapikita #ramadanfestive #KAIAccess #KAI,NETRAL
1640874468032778240,Wed Mar 29 00:32:13 +0000 2023,1008869723491012608,1640874468032778240,Kenapa ya mau bayar tiket dari kemaren gabisa ini kesalahan dari Kaiaccess apa dari pihak ovo nya? @KAI121 @ovo_id https://t.co/5PtolYYhPx,NEGATIF
1640574973722107904,Tue Mar 28 04:42:08 +0000 2023,1620076279,1640574973722107904,@KAI121 halo kalo nuker poin kaiaccess gmna?,NETRAL
1640547662524194816,Tue Mar 28 02:53:37 +0000 2023,710394355115286528,1640288910759821312,@rnrfkhri @KAI121 @KAI121_ Iya aku blm paham juga. Tp kl lihat promo2 sblmnya semoga bisa lgsg cek di kaiaccess. Kl dpt alhmdllh. Ga dpt ya blm rejeki,NEGATIF
1640319929013641216,Mon Mar 27 11:48:41 +0000 2023,2427093624,1640319929013641216,@KAI121 Min sore ini udah melakukan pembayaran tiket dari KAIACCESS via QRIS kok ga kekonfirm ya tiketnya? Tetap di halaman menunggu bukan aktif. Mohon bantuannya terima kasih,POSITIF
1640312024633851906,Mon Mar 27 11:17:16 +0000 2023,1318302511,1640312024633851906,@KAI121 Selamat malam min Mau bertanya terkait tiket kereta nih. Kalo kita mau reschedule ke tanggal lain lewat KAIAccess apakah akan kena potongan atau tidak ya min ? Terima Kasih sebelumnya ,NEGATIF
1637843458584092678,Mon Mar 20 15:48:04 +0000 2023,1233413009411731457,1637843458584092678,@KAI121 min kalo di kaiaccess tiket abis masih ada gak kalo beli goshow?,NETRAL
1637222337723666432,Sat Mar 18 22:39:58 +0000 2023,1459777219178340353,1636920819057311744,@KAI121 Saran saya 1) untuk KAIaccess nyaa sebenernya udah bagus tp kadang waktu pembelian tiket ada kendala pdhl koneksi jg aman biasanya (waktu itu saya pakai wifi + paket data) ttp error. #KAI121 #11TahunKAI121 #AyoNaikKereta,NEGATIF
1637102073832677377,Sat Mar 18 14:42:04 +0000 2023,318317470,1636920819057311744,@KAI121 woooh udah 11 th ajaa Happy Birthday @KAI121 harapannya semoga kaiaccess lancar teruss min gg trobel adain loket buat penitipan brang di st dong ming sama kalau bsa di kai access ada fitur foto ka yg akan dinaiki + tmpat dduknya #AyoNaikKereta #KAI121,POSITIF
1637023819826180096,Sat Mar 18 09:31:07 +0000 2023,375995332,1637023819826180096,Tingginya animo masyarakat yang ingin mudik ke kampung halaman pada momen Idul Fitri nanti membuat lebih dari 769 ribu tiket kereta api habis terjual. BZK #RCTINews #News #Ramadan #TiketKAI #Mudik #KAIAccess https://t.co/ySOLC1xn8g,NETRAL
1636286786837131265,Thu Mar 16 08:42:25 +0000 2023,543264218,1636286786837131265,Kereta api Pangrango relasi Bogor-Sukabumi sudah kembali beroperasi Kamis (16/3/2023). BZK Selengkapnya: https://t.co/ioBZPdN9jW #GTVNews #News #KAIAccess #KAI #Tiketkereta #Longsor #Bogor https://t.co/6vatVBwtUU,NEGATIF
1636213349875847168,Thu Mar 16 03:50:36 +0000 2023,1085787438428041216,1636204525194465281,pulang dari jakarta/jkt naik di st. pasar senen turun di stasiun yogyakarta/tugu. ini harga 2 tiket ya.. alhamdulillah nya lagi aku pesen kursi di nomor kecil searah lagi dengan laju kereta lagi dan meski di kaiaccess ket bangunkarta masih eko tapi kursinya udah premium. https://t.co/SeUnXybCcC,POSITIF
1636206031167688704,Thu Mar 16 03:21:31 +0000 2023,1085787438428041216,1636204525194465281,dari jogja naik dari stasiun lempuyangan ke stasiun pasarsenen gerbong kereta jayakarta. aku pilih kursi 8D dan alhamdulillah nya searah dengan laju kereta. ketika pilih kursi di kaiaccess nanti gerbongnya ada kode PRE berarti kursinya premium.. https://t.co/9FUCxDXJsw,POSITIF
1636068236692447233,Wed Mar 15 18:13:58 +0000 2023,357449732,1636049625449922560,@KAI121 padahal dari jam 12 apk kaiaccess ngedown. cek traveloka pegi2 tokped shopee juga error tp tiba2 tiket abis tu gimana sik??!yg booking hantu kh????,NEGATIF
1633455698792296448,Wed Mar 08 13:12:41 +0000 2023,1274838215623491584,1633023430982508545,@r1st111 @um_fess aku belinya lwt kaiaccess kyk biasanya sekitar 1-2jam sblm jadwal keberangkatan kereta yg mau dipilih nder,NEGATIF
1632881851097571328,Mon Mar 06 23:12:25 +0000 2023,1219822855115853824,1632881851097571328,Nungguin pas tengah malem website dan aplikasi loading. Begitu pagian dikit habis. Ajaib emang tiket kereta. #KAIAccess #TIKETKERETA,NEGATIF
1632805751495467009,Mon Mar 06 18:10:01 +0000 2023,790941518,1632801079045033984,Tinggal beberapa menit lagi min @KAI121 #kai121 #KAIAccess https://t.co/I6cGFS2uZ3,NETRAL
1632793134471204864,Mon Mar 06 17:19:53 +0000 2023,2259731137,1632788141294727169,@dsdhope_ @KAI121 coba dari tokped/tiket.com kak. aku dpt dari tokped malahan kaiaccess apes,NETRAL
1632734804889284612,Mon Mar 06 13:28:06 +0000 2023,2537470495,1632734804889284612,Sebenarnya tiket kereta api bisa langsung habis dalam hitungan menit itu larinya kemana ya? #KAI #KAIAccess,NETRAL
1632582996242092033,Mon Mar 06 03:24:52 +0000 2023,77213271,1632582996242092033,@KAI121 ada juga oknum yang memanfaatkan moment ini tolong klarifikasi resmi nya terkait masalah sukses pembayaran namun status pemesanan kadaluarsa. #mudik2023 #KAI121 #kaiaccess https://t.co/x36pj4ue5H,NEGATIF
1632523518138265600,Sun Mar 05 23:28:32 +0000 2023,1105481053072846848,1632523518138265600,Ini @KAI121 gak ada niatan nambah kereta tambahan kah? Ini semalem parah banget. Tahun kemarin aja gak sampe kayak gini masih lancar kenapa sekarang buka kaiaccess aja susah banget sih. Belum dapet tiket nih sekeluarga padahal setiap tahun naiknya kereta. Tapi tahun ini entahlah,NEGATIF
1632469087183052801,Sun Mar 05 19:52:14 +0000 2023,1261401364124430336,1632469087183052801,Guys coba cek KAIAccess nya lagi sekarang udh normal dan sering2 cek aja ya td yg awalnya udh habis tb2 ada lagi tiketnya jd refresh trs aja :),NETRAL
1632458318437568512,Sun Mar 05 19:09:27 +0000 2023,575314163,1632452164722524160,@undipmenfess lewat https://t.co/2d4NcmjbAl seyengg kalau kaiaccess emang suka gitu setelah pilih kursi (mau bayar),POSITIF
1632442395588694016,Sun Mar 05 18:06:11 +0000 2023,48613728,1628017826224291840,@psawat4eva Samaa ih wan. Aku pesen dari traveloka sama kaiaccess belum ada yang masuk e-ticketnya.,NEGATIF
1632442167779295233,Sun Mar 05 18:05:16 +0000 2023,817066508,1632442167779295233,Bafuk .....sejam nge war tiket mudik ga dapt gara2 app #KAIAccess puny @KAI121 nge lagnya minta ampuuuuuuun udah buka traveloka https://t.co/1reHqtpKzD percuma juga sama aja https://t.co/GlcgzVtsRE,NETRAL
1632438797282713601,Sun Mar 05 17:51:53 +0000 2023,1031699371,1632438797282713601,alhamdulillah bisaa mudik ya Allah walaupun tadi panik kaiaccess lemot muluu. masih ada war tiket balik besok2 hikss,NETRAL
1632436865117851648,Sun Mar 05 17:44:12 +0000 2023,1273500785985241090,1632436865117851648,@KAI121 haloo min ini app kaiaccess error lewat traveloka juga error saya dan teman saya mau balik tapi belum dapet tiket ,NEGATIF
1632435555215765509,Sun Mar 05 17:39:00 +0000 2023,97465651,1632435555215765509,Agak kurang paham gimana cara war tiket Kereta lebaran... apps erorr dipake pesen dari 00.00 30 menit kemudian tiket kereta malam yg mau dibeli udah ludes semua #KAIAccess #KAI,NEGATIF
1632430182362648577,Sun Mar 05 17:17:39 +0000 2023,1249707218351480833,1632430182362648577,war #KAIAccess malah down https://t.co/Yum9fdZ0mF,NETRAL
1632428545673940993,Sun Mar 05 17:11:09 +0000 2023,1479140899,1632428545673940993,ini apkny eror apa begimana ya kaiaccess @KAI121 @keretaapikita,NETRAL
1632427908533985280,Sun Mar 05 17:08:37 +0000 2023,1457767303232196611,1632427908533985280,Udah dapat tiket yeeyy #KAIAccess,NETRAL
1632427790686642177,Sun Mar 05 17:08:08 +0000 2023,1251786055398723585,1632427790686642177,tolong yaaa tadi KAIAccess udah munculin list keretanya pas diklik trus error ampe sekarang. Buseeettt gini amat ya war tiket kereta,NEGATIF
1632427470489276417,Sun Mar 05 17:06:52 +0000 2023,2259731137,1632427470489276417,sudah kuduga down #KAIAccess,NETRAL
1632420498645856256,Sun Mar 05 16:39:10 +0000 2023,1483371360894480386,1632420498645856256,@KAI121 min saya mau ubah informasi nomor handphone di akun KAIAccess kok ga bisa ya? Uda di menu ubah dan memasukan password tapi kolom nomor handphone non editable. Bisa bantu?,NEGATIF
1632358421910671360,Sun Mar 05 12:32:30 +0000 2023,345256081,1632358421910671360,@KAI121 hai min mau tanya kalo mau beli tiket via KAIAccess untuk penumpang yg ga bisa vaksin caranya gmn ya? Sama aja kah tinggal masukin no NIK?,NEGATIF
1632194066724294658,Sun Mar 05 01:39:24 +0000 2023,124122015,1632194066724294658,tengah malem mau pesen tiket via kaiaccess appny blank timeout terus paginya udah habis semua males bgt.,NETRAL
1631252494956523520,Thu Mar 02 11:17:56 +0000 2023,1483592835366797315,1631252494956523520,Harga Tiket Kereta Api Cirebon-Jogja Cek Jenis KA hingga Jadwal Lengkap #keretaapikita #KAI #KAIAccess #KAI121 https://t.co/GcNXqhidTh,NEGATIF
1630804994718048256,Wed Mar 01 05:39:44 +0000 2023,117793938,1630613801547579401,@KAI121 Min kenapa tiket Kereta Bogor-Sukabumi untuk yg bulan April 2023 belum bisa dibeli ya ( dlm aplikasi KAIAccess muncul info jadwal untuk relasi BOo ke SI tidak ditemukan),NEGATIF
1630778453208489984,Wed Mar 01 03:54:16 +0000 2023,566885226,1630767052284903424,@KAI121 saya mau ganti no KAIAccess saya gimana caramnya,NETRAL
1630396706545352706,Tue Feb 28 02:37:20 +0000 2023,1402119925225844739,1630251415515066374,@KAI121 Min @KAI121 sy mau naik KA ranggajati mojokerto-sragen. Udah booking tiket goshow mjk-madiun trs sblm nympe madiun booking tiket goshow lg madiun-sragen pke KAIaccess. Pas kreta udh nyampe madiun apa perlu turun dulu buat cekin di gate? Ato cukup pake e-boarding via aplikasi?,NETRAL
1629785575237783552,Sun Feb 26 10:08:55 +0000 2023,1313381114459820032,1629785575237783552,Tiket Mudik 2023 dengan Kereta Api Sudah Bisa Dipesan Ini Cara Beli Lewat Aplikasi KAI Access #tiket #kai #kaiaccess #keretaapi #mudik #poskota https://t.co/OZeLo1ZT32,NETRAL
1629655419147943937,Sun Feb 26 01:31:44 +0000 2023,100132119,1629654991983251457,[5] di mana penumpang KA wajib sudah menerima minimal vaksin dosis pertama. [haswi] #PatriaNews #InfoPatria #RadioPatria #Blitar #Tulungagung #PTKAI #KAI #KeretaApi #KALokal #KAJarakJauh #KADhoho #KAPenataran #TiketKA #KeberangkatanKA #Daop7Madiun #KAIAccess #InfoMudik #Mudik,NEGATIF
1629346749121974272,Sat Feb 25 05:05:11 +0000 2023,1214036437382750208,1629267504425230336,@n0tdaijoubu_ aku langsung boarding via aplikasi KAIAccess aja. lebih simple,NETRAL
1629077907804164097,Fri Feb 24 11:16:54 +0000 2023,1483592835366797315,1629077907804164097,Pemesanan Tiket Kereta Api Lebaran Mulai 26 Februari KAI Siapkan 8.418 Tempat Duduk Per Hari #purwokerto #KAI #KAIAccess #KAI121 https://t.co/h3JknaBsyh,NETRAL
1629018678166691840,Fri Feb 24 07:21:33 +0000 2023,1483592835366797315,1629018678166691840,Harga Tiket Kereta Api Bandung-Jakarta Jadi Referensi Wisatawan Saat Berada di Kota Kembang #KAI #KAIAccess #KAI121 #keretaapi https://t.co/Sj8Yijmdd8,NETRAL
1628795647745986561,Thu Feb 23 16:35:18 +0000 2023,1294843368879489024,1628678530245742592,@dsetia_ @gibran_tweet Tiket KAIACCESS khusus kereta ini dibuka Waktu HARI H,NETRAL
1628746132087263234,Thu Feb 23 13:18:33 +0000 2023,1483592835366797315,1628746132087263234,Cara Beli Tiket Kereta Lebaran Via KAI Access Mudah Gak Bikin Ribet! #keretaapikita #KAI #KAIAccess #KAI121 https://t.co/c5iDzHftd4,NEGATIF
1628718306634141696,Thu Feb 23 11:27:59 +0000 2023,1483592835366797315,1628718306634141696,Harga Tiket Kereta Api Purwokerto-Purworejo Ada 23 Jadwal Keberangkatan KA Tujuan Stasiun Kutoarjo #keretaapikita #keretaapi #KAIAccess #KAI121 https://t.co/8DvmFdhVev,NEGATIF
1628672633037524996,Thu Feb 23 08:26:29 +0000 2023,1085787438428041216,1628672633037524996,kak mau minta tolong @KAI121 gerbong kereta bangunkarta kursinya tegak atau kursi premium ya? kalo dari jadwal di kaiaccess masih EKO tapi katanya ada yang dapet kursi premium?,POSITIF
1628618533017116672,Thu Feb 23 04:51:31 +0000 2023,1201401788328361989,1628618533017116672,@KAI121 min harga go show #tarifkhusus di app kaiaccess ka ranggajati dari madiun ke mojokerto kok belum berubah ya?,NEGATIF
