retweet_count,in_reply_to_screen_name,reply_count,tweet_url,id_str,user_id_str,lang,username,favorite_count,quote_count,location,image_url,conversation_id_str,created_at,full_text,text_casefold,text_clean,tokens,tokens_stem,text_stemmed,emoji_drop_from_raw,emoji_map_from_raw
0,KAI121,1,https://x.com/undefined/status/1674720878633033729,1674720878633033729,452735946,in,,0,0,,,1674720878633033729,Fri Jun 30 10:05:46 +0000 2023,@KAI121 min mohon bantuannya gabisa batalin tiket di kaiaccess. Rek refund udah pakai salah satu penumpang,@kai121 min mohon bantuannya gabisa batalin tiket di kaiaccess. rek refund udah pakai salah satu penumpang,min mohon bantuannya gabisa batalin tiket di kaiaccess rek refund udah pakai salah satu penumpang,"['min', 'mohon', 'bantuannya', 'gabisa', 'batalin', 'tiket', 'di', 'kaiaccess', 'rek', 'refund', 'udah', 'pakai', 'salah', 'satu', 'penumpang']","['min', 'mohon', 'bantu', 'gabisa', 'batalin', 'tiket', 'di', 'kaiaccess', 'rek', 'refund', 'udah', 'pakai', 'salah', 'satu', 'tumpang']",min mohon bantu gabisa batalin tiket di kaiaccess rek refund udah pakai salah satu tumpang,@KAI121 min mohon bantuannya gabisa batalin tiket di kaiaccess. Rek refund udah pakai salah satu penumpang,@KAI121 min mohon bantuannya gabisa batalin tiket di kaiaccess. Rek refund udah pakai salah satu penumpang
0,CommuterLine,1,https://x.com/undefined/status/1674720053965754368,1674720053965754368,452735946,in,,0,0,,,1674720053965754368,Fri Jun 30 10:02:30 +0000 2023,@CommuterLine min mau batalin tiket via kaiaccess. Ada notif tidak bisa dilakukan. Mohon bantuannya,@commuterline min mau batalin tiket via kaiaccess. ada notif tidak bisa dilakukan. mohon bantuannya,min mau batalin tiket via kaiaccess ada notif tidak bisa dilakukan mohon bantuannya,"['min', 'mau', 'batalin', 'tiket', 'via', 'kaiaccess', 'ada', 'notif', 'tidak', 'bisa', 'dilakukan', 'mohon', 'bantuannya']","['min', 'mau', 'batalin', 'tiket', 'via', 'kaiaccess', 'ada', 'notif', 'tidak', 'bisa', 'laku', 'mohon', 'bantu']",min mau batalin tiket via kaiaccess ada notif tidak bisa laku mohon bantu,@CommuterLine min mau batalin tiket via kaiaccess. Ada notif tidak bisa dilakukan. Mohon bantuannya,@CommuterLine min mau batalin tiket via kaiaccess. Ada notif tidak bisa dilakukan. Mohon bantuannya
0,FOODFESS2,0,https://x.com/undefined/status/1673690849031618560,1673690849031618560,1127820142686040064,in,,0,0,,,1673690166303805445,Tue Jun 27 13:52:48 +0000 2023,@FOODFESS2 Jalan dorong ada. Gerbong juga ada. Pesan di aplikasi KAIACCESS juga bisa.,@foodfess2 jalan dorong ada. gerbong juga ada. pesan di aplikasi kaiaccess juga bisa.,jalan dorong ada gerbong juga ada pesan di aplikasi kaiaccess juga bisa,"['jalan', 'dorong', 'ada', 'gerbong', 'juga', 'ada', 'pesan', 'di', 'aplikasi', 'kaiaccess', 'juga', 'bisa']","['jalan', 'dorong', 'ada', 'gerbong', 'juga', 'ada', 'pesan', 'di', 'aplikasi', 'kaiaccess', 'juga', 'bisa']",jalan dorong ada gerbong juga ada pesan di aplikasi kaiaccess juga bisa,@FOODFESS2 Jalan dorong ada. Gerbong juga ada. Pesan di aplikasi KAIACCESS juga bisa.,@FOODFESS2 Jalan dorong ada. Gerbong juga ada. Pesan di aplikasi KAIACCESS juga bisa.
0,KAI121,0,https://x.com/undefined/status/1673510326845972480,1673510326845972480,473523990,in,,0,0,,,1673510326845972480,Tue Jun 27 01:55:28 +0000 2023,@KAI121 halo Railmin Saya ganti HP karena hape hilang. Bgmna cara aktivasi akun KaiAccess saya sementara nmr hp tidak berubah tetapi alamat e'mailnya berubah. Trims Railmin @KAI121,@kai121 halo railmin saya ganti hp karena hape hilang. bgmna cara aktivasi akun kaiaccess saya sementara nmr hp tidak berubah tetapi alamat e'mailnya berubah. trims railmin @kai121,halo railmin saya ganti hp karena hape hilang bgmna cara aktivasi akun kaiaccess saya sementara nmr hp tidak berubah tetapi alamat e mailnya berubah trims railmin,"['halo', 'railmin', 'saya', 'ganti', 'hp', 'karena', 'hape', 'hilang', 'bgmna', 'cara', 'aktivasi', 'akun', 'kaiaccess', 'saya', 'sementara', 'nmr', 'hp', 'tidak', 'berubah', 'tetapi', 'alamat', 'e', 'mailnya', 'berubah', 'trims', 'railmin']","['halo', 'railmin', 'saya', 'ganti', 'hp', 'karena', 'hape', 'hilang', 'bgmna', 'cara', 'aktivasi', 'akun', 'kaiaccess', 'saya', 'sementara', 'nmr', 'hp', 'tidak', 'ubah', 'tetapi', 'alamat', 'e', 'mailnya', 'ubah', 'trims', 'railmin']",halo railmin saya ganti hp karena hape hilang bgmna cara aktivasi akun kaiaccess saya sementara nmr hp tidak ubah tetapi alamat e mailnya ubah trims railmin,@KAI121 halo Railmin Saya ganti HP karena hape hilang. Bgmna cara aktivasi akun KaiAccess saya sementara nmr hp tidak berubah tetapi alamat e'mailnya berubah. Trims Railmin @KAI121,@KAI121 halo Railmin Saya ganti HP karena hape hilang. Bgmna cara aktivasi akun KaiAccess saya sementara nmr hp tidak berubah tetapi alamat e'mailnya berubah. Trims Railmin @KAI121
0,KAI121,7,https://x.com/undefined/status/1668977203835719681,1668977203835719681,493887251,in,,2,1,,,1668977203835719681,Wed Jun 14 13:42:28 +0000 2023,@KAI121 aplikasi KAIaccess untuk pembayaran e wallet nya hanya ada ovo aja ya ? Kenapa ????,@kai121 aplikasi kaiaccess untuk pembayaran e wallet nya hanya ada ovo aja ya ? kenapa ????,aplikasi kaiaccess untuk pembayaran e wallet nya hanya ada ovo aja ya kenapa,"['aplikasi', 'kaiaccess', 'untuk', 'pembayaran', 'e', 'wallet', 'nya', 'hanya', 'ada', 'ovo', 'aja', 'ya', 'kenapa']","['aplikasi', 'kaiaccess', 'untuk', 'bayar', 'e', 'wallet', 'nya', 'hanya', 'ada', 'ovo', 'aja', 'ya', 'kenapa']",aplikasi kaiaccess untuk bayar e wallet nya hanya ada ovo aja ya kenapa,@KAI121 aplikasi KAIaccess untuk pembayaran e wallet nya hanya ada ovo aja ya ? Kenapa ????,@KAI121 aplikasi KAIaccess untuk pembayaran e wallet nya hanya ada ovo aja ya ? Kenapa ????
0,,2,https://x.com/undefined/status/1668605387669647360,1668605387669647360,438072886,in,,0,0,,,1668605387669647360,Tue Jun 13 13:05:00 +0000 2023,loket stasiun sidoarjo buka jam brpa - brpa rek?Trus aku kan mau belikan tiket buat ibu via kaiaccess trus aku ke stasiun mau tak cetakin sendiri biar pas hari h bsk ibu tinggal langsung brngkt apa bisa? Sdf!,loket stasiun sidoarjo buka jam brpa - brpa rek?trus aku kan mau belikan tiket buat ibu via kaiaccess trus aku ke stasiun mau tak cetakin sendiri biar pas hari h bsk ibu tinggal langsung brngkt apa bisa? sdf!,loket stasiun sidoarjo buka jam brpa brpa rek trus aku kan mau belikan tiket buat ibu via kaiaccess trus aku ke stasiun mau tak cetakin sendiri biar pas hari h bsk ibu tinggal langsung brngkt apa bisa sdf,"['loket', 'stasiun', 'sidoarjo', 'buka', 'jam', 'brpa', 'brpa', 'rek', 'trus', 'aku', 'kan', 'mau', 'belikan', 'tiket', 'buat', 'ibu', 'via', 'kaiaccess', 'trus', 'aku', 'ke', 'stasiun', 'mau', 'tak', 'cetakin', 'sendiri', 'biar', 'pas', 'hari', 'h', 'bsk', 'ibu', 'tinggal', 'langsung', 'brngkt', 'apa', 'bisa', 'sdf']","['loket', 'stasiun', 'sidoarjo', 'buka', 'jam', 'brpa', 'brpa', 'rek', 'trus', 'aku', 'kan', 'mau', 'belikan', 'tiket', 'buat', 'ibu', 'via', 'kaiaccess', 'trus', 'aku', 'ke', 'stasiun', 'mau', 'tak', 'cetakin', 'sendiri', 'biar', 'pas', 'hari', 'h', 'bsk', 'ibu', 'tinggal', 'langsung', 'brngkt', 'apa', 'bisa', 'sdf']",loket stasiun sidoarjo buka jam brpa brpa rek trus aku kan mau belikan tiket buat ibu via kaiaccess trus aku ke stasiun mau tak cetakin sendiri biar pas hari h bsk ibu tinggal langsung brngkt apa bisa sdf,loket stasiun sidoarjo buka jam brpa - brpa rek?Trus aku kan mau belikan tiket buat ibu via kaiaccess trus aku ke stasiun mau tak cetakin sendiri biar pas hari h bsk ibu tinggal langsung brngkt apa bisa? Sdf!,loket stasiun sidoarjo buka jam brpa - brpa rek?Trus aku kan mau belikan tiket buat ibu via kaiaccess trus aku ke stasiun mau tak cetakin sendiri biar pas hari h bsk ibu tinggal langsung brngkt apa bisa? Sdf!
0,,3,https://x.com/undefined/status/1667903832909811712,1667903832909811712,136916344,in,,0,1,,https://pbs.twimg.com/media/FyWVsn9aMAI1gEk.jpg,1667903832909811712,Sun Jun 11 14:37:16 +0000 2023,Apakah aplikasi #KAIaccess sedang bermasalah min @KAI121 ? https://t.co/m0rv3If1Io,apakah aplikasi #kaiaccess sedang bermasalah min @kai121 ? https://t.co/m0rv3if1io,apakah aplikasi kaiaccess sedang bermasalah min,"['apakah', 'aplikasi', 'kaiaccess', 'sedang', 'bermasalah', 'min']","['apakah', 'aplikasi', 'kaiaccess', 'sedang', 'masalah', 'min']",apakah aplikasi kaiaccess sedang masalah min,Apakah aplikasi #KAIaccess sedang bermasalah min @KAI121 ? https://t.co/m0rv3If1Io,Apakah aplikasi #KAIaccess sedang bermasalah min @KAI121 ? https://t.co/m0rv3If1Io
0,CommuterLine,1,https://x.com/undefined/status/1658999849394790400,1658999849394790400,1413304952252817410,in,,0,0,,,1658999849394790400,Thu May 18 00:56:01 +0000 2023,@CommuterLine selamat pagi. saya sudah pesan tiket lewat kaiaccess dengan pembayaran ovo dan berhasil tapi tiket tiba2 hilang di aplikasi mohon bantuannya,@commuterline selamat pagi. saya sudah pesan tiket lewat kaiaccess dengan pembayaran ovo dan berhasil tapi tiket tiba2 hilang di aplikasi mohon bantuannya,selamat pagi saya sudah pesan tiket lewat kaiaccess dengan pembayaran ovo dan berhasil tapi tiket tiba2 hilang di aplikasi mohon bantuannya,"['selamat', 'pagi', 'saya', 'sudah', 'pesan', 'tiket', 'lewat', 'kaiaccess', 'dengan', 'pembayaran', 'ovo', 'dan', 'berhasil', 'tapi', 'tiket', 'tiba2', 'hilang', 'di', 'aplikasi', 'mohon', 'bantuannya']","['selamat', 'pagi', 'saya', 'sudah', 'pesan', 'tiket', 'lewat', 'kaiaccess', 'dengan', 'bayar', 'ovo', 'dan', 'hasil', 'tapi', 'tiket', 'tiba2', 'hilang', 'di', 'aplikasi', 'mohon', 'bantu']",selamat pagi saya sudah pesan tiket lewat kaiaccess dengan bayar ovo dan hasil tapi tiket tiba2 hilang di aplikasi mohon bantu,@CommuterLine selamat pagi. saya sudah pesan tiket lewat kaiaccess dengan pembayaran ovo dan berhasil tapi tiket tiba2 hilang di aplikasi mohon bantuannya,@CommuterLine selamat pagi. saya sudah pesan tiket lewat kaiaccess dengan pembayaran ovo dan berhasil tapi tiket tiba2 hilang di aplikasi mohon bantuannya
0,,0,https://x.com/undefined/status/1658629930811559936,1658629930811559936,1394617510582841345,in,,0,0,,,1658629930811559936,Wed May 17 00:26:06 +0000 2023,tiket di kaiaccess dh pd abiss bs pake kartu si tp males desek2an,tiket di kaiaccess dh pd abiss bs pake kartu si tp males desek2an,tiket di kaiaccess dh pd abiss bs pake kartu si tp males desek2an,"['tiket', 'di', 'kaiaccess', 'dh', 'pd', 'abiss', 'bs', 'pake', 'kartu', 'si', 'tp', 'males', 'desek2an']","['tiket', 'di', 'kaiaccess', 'dh', 'pd', 'abiss', 'bs', 'pake', 'kartu', 'si', 'tp', 'males', 'desek2an']",tiket di kaiaccess dh pd abiss bs pake kartu si tp males desek2an,tiket di kaiaccess dh pd abiss bs pake kartu si tp males desek2an,tiket di kaiaccess dh pd abiss bs pake kartu si tp males desek2an
0,KAI121,6,https://x.com/undefined/status/1658371853109583873,1658371853109583873,1304315877727244289,in,,0,1,,https://pbs.twimg.com/media/FwO4YZSaQAArM-X.jpg,1658371853109583873,Tue May 16 07:20:35 +0000 2023,@KAI121 min ini saya nanti pas bording gimana ya kan di kaiaccess masih sama tiketnya https://t.co/iS4WbEbFrI,@kai121 min ini saya nanti pas bording gimana ya kan di kaiaccess masih sama tiketnya https://t.co/is4wbebfri,min ini saya nanti pas bording gimana ya kan di kaiaccess masih sama tiketnya,"['min', 'ini', 'saya', 'nanti', 'pas', 'bording', 'gimana', 'ya', 'kan', 'di', 'kaiaccess', 'masih', 'sama', 'tiketnya']","['min', 'ini', 'saya', 'nanti', 'pas', 'bording', 'gimana', 'ya', 'kan', 'di', 'kaiaccess', 'masih', 'sama', 'tiket']",min ini saya nanti pas bording gimana ya kan di kaiaccess masih sama tiket,@KAI121 min ini saya nanti pas bording gimana ya kan di kaiaccess masih sama tiketnya https://t.co/iS4WbEbFrI,@KAI121 min ini saya nanti pas bording gimana ya kan di kaiaccess masih sama tiketnya https://t.co/iS4WbEbFrI
0,,1,https://x.com/undefined/status/1658132636458524673,1658132636458524673,1277749122296983552,in,,1,0,,,1658132636458524673,Mon May 15 15:30:01 +0000 2023,Ugm_fess bisa ga ya naik prameks dari pintu timur st. Tugu? Tiketnya udah beli dari kaiaccess tapi,ugm_fess bisa ga ya naik prameks dari pintu timur st. tugu? tiketnya udah beli dari kaiaccess tapi,ugm_fess bisa ga ya naik prameks dari pintu timur st tugu tiketnya udah beli dari kaiaccess tapi,"['ugm_fess', 'bisa', 'ga', 'ya', 'naik', 'prameks', 'dari', 'pintu', 'timur', 'st', 'tugu', 'tiketnya', 'udah', 'beli', 'dari', 'kaiaccess', 'tapi']","['ugm fess', 'bisa', 'ga', 'ya', 'naik', 'prameks', 'dari', 'pintu', 'timur', 'st', 'tugu', 'tiket', 'udah', 'beli', 'dari', 'kaiaccess', 'tapi']",ugm fess bisa ga ya naik prameks dari pintu timur st tugu tiket udah beli dari kaiaccess tapi,Ugm_fess bisa ga ya naik prameks dari pintu timur st. Tugu? Tiketnya udah beli dari kaiaccess tapi,Ugm_fess bisa ga ya naik prameks dari pintu timur st. Tugu? Tiketnya udah beli dari kaiaccess tapi
0,utfess,0,https://x.com/undefined/status/1651450714919682049,1651450714919682049,1372322892,in,,0,0,,,1651073535899754497,Thu Apr 27 04:58:27 +0000 2023,@utfess Aku. Sering bgt beli tiket pake kaiaccess. Lebih dari 2x seminggu,@utfess aku. sering bgt beli tiket pake kaiaccess. lebih dari 2x seminggu,aku sering bgt beli tiket pake kaiaccess lebih dari 2x seminggu,"['aku', 'sering', 'bgt', 'beli', 'tiket', 'pake', 'kaiaccess', 'lebih', 'dari', '2x', 'seminggu']","['aku', 'sering', 'bgt', 'beli', 'tiket', 'pake', 'kaiaccess', 'lebih', 'dari', '2x', 'minggu']",aku sering bgt beli tiket pake kaiaccess lebih dari 2x minggu,@utfess Aku. Sering bgt beli tiket pake kaiaccess. Lebih dari 2x seminggu,@utfess Aku. Sering bgt beli tiket pake kaiaccess. Lebih dari 2x seminggu
0,njogolathi,1,https://x.com/undefined/status/1645780185386741760,1645780185386741760,1030871592887152642,in,,0,0,,,1645773186397765634,Tue Apr 11 13:25:47 +0000 2023,@endogpithik @KAI121 @keretaapikita mas ini Wajib bawa motor ya? kalau sy pesan tiket lewat KAIAccess tnp bawa motor itu bisa gak ya? Lumayan banget nih harga tiket nya..,@endogpithik @kai121 @keretaapikita mas ini wajib bawa motor ya? kalau sy pesan tiket lewat kaiaccess tnp bawa motor itu bisa gak ya? lumayan banget nih harga tiket nya..,mas ini wajib bawa motor ya kalau sy pesan tiket lewat kaiaccess tnp bawa motor itu bisa gak ya lumayan banget nih harga tiket nya,"['mas', 'ini', 'wajib', 'bawa', 'motor', 'ya', 'kalau', 'sy', 'pesan', 'tiket', 'lewat', 'kaiaccess', 'tnp', 'bawa', 'motor', 'itu', 'bisa', 'gak', 'ya', 'lumayan', 'banget', 'nih', 'harga', 'tiket', 'nya']","['mas', 'ini', 'wajib', 'bawa', 'motor', 'ya', 'kalau', 'sy', 'pesan', 'tiket', 'lewat', 'kaiaccess', 'tnp', 'bawa', 'motor', 'itu', 'bisa', 'gak', 'ya', 'lumayan', 'banget', 'nih', 'harga', 'tiket', 'nya']",mas ini wajib bawa motor ya kalau sy pesan tiket lewat kaiaccess tnp bawa motor itu bisa gak ya lumayan banget nih harga tiket nya,@endogpithik @KAI121 @keretaapikita mas ini Wajib bawa motor ya? kalau sy pesan tiket lewat KAIAccess tnp bawa motor itu bisa gak ya? Lumayan banget nih harga tiket nya..,@endogpithik @KAI121 @keretaapikita mas ini Wajib bawa motor ya? kalau sy pesan tiket lewat KAIAccess tnp bawa motor itu bisa gak ya? Lumayan banget nih harga tiket nya..
0,KAI121,0,https://x.com/undefined/status/1645718868659408900,1645718868659408900,71224790,in,,0,0,,,1645718868659408900,Tue Apr 11 09:22:08 +0000 2023,@KAI121 halo saya mau ganti nomor ktp saya yang salah di akun KAIaccess saya tapi tidak bisa dengan tulisan idnum already exist gimana ya?,@kai121 halo saya mau ganti nomor ktp saya yang salah di akun kaiaccess saya tapi tidak bisa dengan tulisan idnum already exist gimana ya?,halo saya mau ganti nomor ktp saya yang salah di akun kaiaccess saya tapi tidak bisa dengan tulisan idnum already exist gimana ya,"['halo', 'saya', 'mau', 'ganti', 'nomor', 'ktp', 'saya', 'yang', 'salah', 'di', 'akun', 'kaiaccess', 'saya', 'tapi', 'tidak', 'bisa', 'dengan', 'tulisan', 'idnum', 'already', 'exist', 'gimana', 'ya']","['halo', 'saya', 'mau', 'ganti', 'nomor', 'ktp', 'saya', 'yang', 'salah', 'di', 'akun', 'kaiaccess', 'saya', 'tapi', 'tidak', 'bisa', 'dengan', 'tulis', 'idnum', 'already', 'exist', 'gimana', 'ya']",halo saya mau ganti nomor ktp saya yang salah di akun kaiaccess saya tapi tidak bisa dengan tulis idnum already exist gimana ya,@KAI121 halo saya mau ganti nomor ktp saya yang salah di akun KAIaccess saya tapi tidak bisa dengan tulisan idnum already exist gimana ya?,@KAI121 halo saya mau ganti nomor ktp saya yang salah di akun KAIaccess saya tapi tidak bisa dengan tulisan idnum already exist gimana ya?
0,sbyfess,0,https://x.com/undefined/status/1645331297034969089,1645331297034969089,1043533796522450945,in,,0,0,,,1645302973688590336,Mon Apr 10 07:42:04 +0000 2023,@sbyfess Belinya h-2 jam keberangkatan / h-1 jam closed order di KAIAccess,@sbyfess belinya h-2 jam keberangkatan / h-1 jam closed order di kaiaccess,belinya h 2 jam keberangkatan h 1 jam closed order di kaiaccess,"['belinya', 'h', '2', 'jam', 'keberangkatan', 'h', '1', 'jam', 'closed', 'order', 'di', 'kaiaccess']","['beli', 'h', '2', 'jam', 'berangkat', 'h', '1', 'jam', 'closed', 'order', 'di', 'kaiaccess']",beli h 2 jam berangkat h 1 jam closed order di kaiaccess,@sbyfess Belinya h-2 jam keberangkatan / h-1 jam closed order di KAIAccess,@sbyfess Belinya h-2 jam keberangkatan / h-1 jam closed order di KAIAccess
0,,7,https://x.com/undefined/status/1644946000765931520,1644946000765931520,1092717695802339328,in,,0,0,,,1644946000765931520,Sun Apr 09 06:11:02 +0000 2023,-sol ada yg pernah mbatalin tiket kreeta lewat kaiaccess? Kalau iya duitnya balik berapa lama? Atau langsung di balikin,-sol ada yg pernah mbatalin tiket kreeta lewat kaiaccess? kalau iya duitnya balik berapa lama? atau langsung di balikin,sol ada yg pernah mbatalin tiket kreeta lewat kaiaccess kalau iya duitnya balik berapa lama atau langsung di balikin,"['sol', 'ada', 'yg', 'pernah', 'mbatalin', 'tiket', 'kreeta', 'lewat', 'kaiaccess', 'kalau', 'iya', 'duitnya', 'balik', 'berapa', 'lama', 'atau', 'langsung', 'di', 'balikin']","['sol', 'ada', 'yg', 'pernah', 'mbatalin', 'tiket', 'kreeta', 'lewat', 'kaiaccess', 'kalau', 'iya', 'duit', 'balik', 'berapa', 'lama', 'atau', 'langsung', 'di', 'balikin']",sol ada yg pernah mbatalin tiket kreeta lewat kaiaccess kalau iya duit balik berapa lama atau langsung di balikin,-sol ada yg pernah mbatalin tiket kreeta lewat kaiaccess? Kalau iya duitnya balik berapa lama? Atau langsung di balikin,-sol ada yg pernah mbatalin tiket kreeta lewat kaiaccess? Kalau iya duitnya balik berapa lama? Atau langsung di balikin
0,,1,https://x.com/undefined/status/1644563805362593792,1644563805362593792,277362232,in,,0,0,,,1644563805362593792,Sat Apr 08 04:52:20 +0000 2023,manasiii di kaiaccess udah gaada kursi semua-_-,manasiii di kaiaccess udah gaada kursi semua-_-,manasiii di kaiaccess udah gaada kursi semua _,"['manasiii', 'di', 'kaiaccess', 'udah', 'gaada', 'kursi', 'semua', '_']","['manasiii', 'di', 'kaiaccess', 'udah', 'gaada', 'kursi', 'semua', '']",manasiii di kaiaccess udah gaada kursi semua ,manasiii di kaiaccess udah gaada kursi semua-_-,manasiii di kaiaccess udah gaada kursi semua-_-
0,Widino,0,https://x.com/undefined/status/1644538854312153088,1644538854312153088,2326442282,in,,0,0,,,1641751753594146817,Sat Apr 08 03:13:11 +0000 2023,@Widino mesti rajin2 refresh aplikasi kang cmn prefer pakenya @traveloka sih klo kaiAccess entah knp agak susah buat hunting,@widino mesti rajin2 refresh aplikasi kang cmn prefer pakenya @traveloka sih klo kaiaccess entah knp agak susah buat hunting,mesti rajin2 refresh aplikasi kang cmn prefer pakenya sih klo kaiaccess entah knp agak susah buat hunting,"['mesti', 'rajin2', 'refresh', 'aplikasi', 'kang', 'cmn', 'prefer', 'pakenya', 'sih', 'klo', 'kaiaccess', 'entah', 'knp', 'agak', 'susah', 'buat', 'hunting']","['mesti', 'rajin2', 'refresh', 'aplikasi', 'kang', 'cmn', 'prefer', 'pakenya', 'sih', 'klo', 'kaiaccess', 'entah', 'knp', 'agak', 'susah', 'buat', 'hunting']",mesti rajin2 refresh aplikasi kang cmn prefer pakenya sih klo kaiaccess entah knp agak susah buat hunting,@Widino mesti rajin2 refresh aplikasi kang cmn prefer pakenya @traveloka sih klo kaiAccess entah knp agak susah buat hunting,@Widino mesti rajin2 refresh aplikasi kang cmn prefer pakenya @traveloka sih klo kaiAccess entah knp agak susah buat hunting
0,,1,https://x.com/undefined/status/1644517751485251585,1644517751485251585,49962751,in,,1,0,,https://pbs.twimg.com/media/FtKALITaIAI23rm.jpg,1644517751485251585,Sat Apr 08 01:49:20 +0000 2023,Baru buka KAIaccess lalu tertegun. Lho memang saya mau mudik ke mana? https://t.co/mS1HzBfP9H,baru buka kaiaccess lalu tertegun. lho memang saya mau mudik ke mana? https://t.co/ms1hzbfp9h,baru buka kaiaccess lalu tertegun lho memang saya mau mudik ke mana,"['baru', 'buka', 'kaiaccess', 'lalu', 'tertegun', 'lho', 'memang', 'saya', 'mau', 'mudik', 'ke', 'mana']","['baru', 'buka', 'kaiaccess', 'lalu', 'tegun', 'lho', 'memang', 'saya', 'mau', 'mudik', 'ke', 'mana']",baru buka kaiaccess lalu tegun lho memang saya mau mudik ke mana,Baru buka KAIaccess lalu tertegun. Lho memang saya mau mudik ke mana? https://t.co/mS1HzBfP9H,Baru buka KAIaccess lalu tertegun. Lho memang saya mau mudik ke mana? https://t.co/mS1HzBfP9H
0,makhlukhidupoi,0,https://x.com/undefined/status/1642905388801736704,1642905388801736704,341987176,in,,0,0,,,1642899948692987907,Mon Apr 03 15:02:23 +0000 2023,@makhlukhidupoi Selamat malam Kak. Pemesanan tiket KA Lokal dapat dilakukan melalui aplikasi #KAIAccess mulai H-7 sebelum keberangkatan ya. Silakan dapat melakukan pengecekan secara berkala pada KAI Access ya Kak. Tks,@makhlukhidupoi selamat malam kak. pemesanan tiket ka lokal dapat dilakukan melalui aplikasi #kaiaccess mulai h-7 sebelum keberangkatan ya. silakan dapat melakukan pengecekan secara berkala pada kai access ya kak. tks,selamat malam kak pemesanan tiket ka lokal dapat dilakukan melalui aplikasi kaiaccess mulai h 7 sebelum keberangkatan ya silakan dapat melakukan pengecekan secara berkala pada kai access ya kak tks,"['selamat', 'malam', 'kak', 'pemesanan', 'tiket', 'ka', 'lokal', 'dapat', 'dilakukan', 'melalui', 'aplikasi', 'kaiaccess', 'mulai', 'h', '7', 'sebelum', 'keberangkatan', 'ya', 'silakan', 'dapat', 'melakukan', 'pengecekan', 'secara', 'berkala', 'pada', 'kai', 'access', 'ya', 'kak', 'tks']","['selamat', 'malam', 'kak', 'mesan', 'tiket', 'ka', 'lokal', 'dapat', 'laku', 'lalu', 'aplikasi', 'kaiaccess', 'mulai', 'h', '7', 'belum', 'berangkat', 'ya', 'sila', 'dapat', 'laku', 'kece', 'cara', 'kala', 'pada', 'kai', 'access', 'ya', 'kak', 'tks']",selamat malam kak mesan tiket ka lokal dapat laku lalu aplikasi kaiaccess mulai h 7 belum berangkat ya sila dapat laku kece cara kala pada kai access ya kak tks,@makhlukhidupoi Selamat malam Kak. Pemesanan tiket KA Lokal dapat dilakukan melalui aplikasi #KAIAccess mulai H-7 sebelum keberangkatan ya. Silakan dapat melakukan pengecekan secara berkala pada KAI Access ya Kak. Tks,@makhlukhidupoi Selamat malam Kak. Pemesanan tiket KA Lokal dapat dilakukan melalui aplikasi #KAIAccess mulai H-7 sebelum keberangkatan ya. Silakan dapat melakukan pengecekan secara berkala pada KAI Access ya Kak. Tks
0,dandelionie__,1,https://x.com/undefined/status/1642872434880815104,1642872434880815104,341987176,in,,0,0,,,1642851344955633665,Mon Apr 03 12:51:26 +0000 2023,@dandelionie__ Selamat malam Kak. Pemesanan tiket KA Lokal dapat dilakukan melalui aplikasi #KAIAccess mulai H-7 sebelum keberangkatan ya. Silakan dapat melakukan pengecekan secara berkala pada KAI Access ya Kak. Tks,@dandelionie__ selamat malam kak. pemesanan tiket ka lokal dapat dilakukan melalui aplikasi #kaiaccess mulai h-7 sebelum keberangkatan ya. silakan dapat melakukan pengecekan secara berkala pada kai access ya kak. tks,selamat malam kak pemesanan tiket ka lokal dapat dilakukan melalui aplikasi kaiaccess mulai h 7 sebelum keberangkatan ya silakan dapat melakukan pengecekan secara berkala pada kai access ya kak tks,"['selamat', 'malam', 'kak', 'pemesanan', 'tiket', 'ka', 'lokal', 'dapat', 'dilakukan', 'melalui', 'aplikasi', 'kaiaccess', 'mulai', 'h', '7', 'sebelum', 'keberangkatan', 'ya', 'silakan', 'dapat', 'melakukan', 'pengecekan', 'secara', 'berkala', 'pada', 'kai', 'access', 'ya', 'kak', 'tks']","['selamat', 'malam', 'kak', 'mesan', 'tiket', 'ka', 'lokal', 'dapat', 'laku', 'lalu', 'aplikasi', 'kaiaccess', 'mulai', 'h', '7', 'belum', 'berangkat', 'ya', 'sila', 'dapat', 'laku', 'kece', 'cara', 'kala', 'pada', 'kai', 'access', 'ya', 'kak', 'tks']",selamat malam kak mesan tiket ka lokal dapat laku lalu aplikasi kaiaccess mulai h 7 belum berangkat ya sila dapat laku kece cara kala pada kai access ya kak tks,@dandelionie__ Selamat malam Kak. Pemesanan tiket KA Lokal dapat dilakukan melalui aplikasi #KAIAccess mulai H-7 sebelum keberangkatan ya. Silakan dapat melakukan pengecekan secara berkala pada KAI Access ya Kak. Tks,@dandelionie__ Selamat malam Kak. Pemesanan tiket KA Lokal dapat dilakukan melalui aplikasi #KAIAccess mulai H-7 sebelum keberangkatan ya. Silakan dapat melakukan pengecekan secara berkala pada KAI Access ya Kak. Tks
