id_str,created_at,full_text,text_stemmed,label
1928021163088728161,Thu May 29 09:30:40 +0000 2025,gue lihat ini lgsng buka kaiaccess... lupa dgn kkn,gue lihat lgsng buka lupa dgn kkn,NETRAL
1927783964921541034,Wed May 28 17:48:08 +0000 2025,mata gue udah kriyep kriyep dan kaiaccess masi gabisa,mata gue udah kriyep kriyep mas gabisa,NEGATIF
1924446984863359367,Mon May 19 12:48:10 +0000 2025,@unsoedmfs Sering cek² kaiaccess dah tiap jam barangkali dpt bengawan jgn serayu,sering cek dah tiap jam barangkali dpt bengawan jgn rayu,NEGATIF
1924057889184125364,Sun May 18 11:02:02 +0000 2025,@CommuterLine info dong min kalo beli tiket Kereta Prameks KTA-YK kok pada habis yah di App KaiAccess ??,info dong kalo beli tiket prameks kta yk kok habis yah app,NETRAL
1923630684461203677,Sat May 17 06:44:29 +0000 2025,#konteksinfo Tiket KA Bengawan sering cepat habis karena harga terjangkau dan rute favorit seperti Yogyakarta. Tiket biasanya ludes dalam hitungan menit sejak dibuka H-45 pukul 00.00 WIB. (zd) #KABengawan #TiketKereta #TiketKeretaApi #KAIAccess #PTKAI #PTKeretaApiIndonesia https://t.co/3SqvFUsam1,konteksinfo tiket ka bengawan sering cepat habis harga jangkau rute favorit yogyakarta tiket biasa ludes hitung menit sejak buka h 45 pukul 00 00 wib zd kabengawan tiketkereta tiketkeretaapi ptkai ptkeretaapiindonesia,NEGATIF
1923223048938811667,Fri May 16 03:44:41 +0000 2025,@KAI121 apps kaiaccess lagi error kah min? Mau pesan tiket kok ga bisa,apps error mau pesan tiket kok ga,NEGATIF
1922754263035396578,Wed May 14 20:41:54 +0000 2025,Ini kenapa ya gini terus? Udah instal uinstal #KAI #kaiaccess #TSvGS ada yang tau kah https://t.co/VbMtzgpUBB,gin terus udah instal uinstal tsvgs tau,NETRAL
1920975521455771700,Fri May 09 22:53:48 +0000 2025,wtb tiket serang-rangkas jam 8 #wtb #kaiaccess,wtb tiket serang rangkas jam 8 wtb,NEGATIF
1919082463957012487,Sun May 04 17:31:28 +0000 2025,@KAI121 Pesan untuk hari sabtu 10 mei 2025 gubeng-gedangan sudah dibayar tapi ga muncul di kaiaccess seperti ga pesan apa2. Bahkan di riwayat pun gak ada. Gimana ya ini min https://t.co/JW0DniKNFp,pesan hari sabtu 10 mei 2025 gubeng gedang bayar ga muncul ga pesan apa2 bahkan riwayat gak gimana,NETRAL
1919067283407909283,Sun May 04 16:31:09 +0000 2025,@KAI121 saya udah batalin tiket di PSE tapi kok kode booking itu masih muncul di KAIAccess ya? Saya harus ngapain?,udah batalin tiket pse kok kode booking muncul ngapain,NETRAL
1918386827670766070,Fri May 02 19:27:16 +0000 2025,Duhhhh sebelll bgt deh sm KAIaccess mau cetak tiket aja ngebugnya minta ampun. Mana sekarang tiketnya kudu nunggu 2 jam sblm keberangkatan baru bisa dicetak. Sumpah ide dari mana??Aplikasi lo aja dipake banyak org dikit udh server error?? Terus kita2 yg mau nyetak ini gmna,duhhhh sebelll bgt deh sm mau cetak tiket aja ngebugnya minta ampun mana sekarang tiket kudu nunggu 2 jam sblm berangkat baru cetak sumpah ide mana aplikasi lo aja dipake banyak org dikit udh server error terus kita2 yg mau nyetak gmna,NEGATIF
1917196264837665216,Tue Apr 29 12:36:23 +0000 2025,Gokil juga kaiaccess,gokil,NETRAL
1915537157814706609,Thu Apr 24 22:43:42 +0000 2025,Halo ini kenapa mau regist KAIaccess pas masukin kode OTP selalu not valid terus ya? Padahal sudah dimasukan sesuai dengan sms dari KAImobile. Mohon bantuannya @KAI121,halo mau regist pas masukin kode otp selalu not valid terus padahal masuk sesuai sms kaimobile bantu,POSITIF
1914986762692420043,Wed Apr 23 10:16:37 +0000 2025,Halo min @KAI121 untuk pemesanan tiket KA jarak jauh via KaiAccess maks brapa jam sebelum keberangkatan ya?,halo mesan tiket ka jarak jauh via maks brapa jam berangkat,NEGATIF
1914154233957605459,Mon Apr 21 03:08:27 +0000 2025,@alvinlie21 @KAI121 Kalau ada duit di Kaspro mau transfer ke bank harus jadi premium account dulu dan itu butuh data KTP. Bakal ribet lagi dan misalkan concern soal data privacy Mending biarin aja accountnya dananya dipakai buat transaksi di KAIAccess aja,kalau duit kaspro mau transfer bank jadi premium account dulu butuh data ktp bakal ribet misal concern soal data privacy mending biarin aja accountnya dana pakai buat transaksi aja,NEGATIF
1913856235591614522,Sun Apr 20 07:24:18 +0000 2025,Dr awal udah feeling gak beres soal KAIpay. So far pakai ovo buat beli2 tiket via kaiaccess. Lancar gak ada kendala,dr awal udah feeling gak beres soal kaipay so far pakai ovo buat beli2 tiket via lancar gak kendala,POSITIF
1913095123644354590,Fri Apr 18 04:59:55 +0000 2025,Satu hal lagi yang merepotkan dari #KAIAccess adalah tidak tersedianya menu pembatalan tiket harus ke loket dan juga pengembalian tidak masuk ke aplikasi tapi harus ambil tunai Ke loket seminggu berikutnya. Era Digital tapi perilaku masih super jadul @KAI121,satu repot sedia menu batal tiket loket kembali masuk aplikasi ambil tunai loket minggu ikut era digital perilaku super jadul,NEGATIF
1906117359951401169,Sat Mar 29 22:52:47 +0000 2025,apalah ini jadwal krl di kaiaccess ga sinkron bgt sama jadwal di stasiun kocak kocak,apa jadwal ga sinkron bgt sama jadwal stasiun kocak kocak,NETRAL
1906065739611853110,Sat Mar 29 19:27:39 +0000 2025,anjir di kaiaccess tulisannya sisa tanpa kursi gue klik masi dapet kursi?? uwaw diprank,anjir tulis sisa kursi gue klik mas dapet kursi uwaw diprank,NETRAL
1905099315762311505,Thu Mar 27 03:27:26 +0000 2025,@KAI121 ini KAIACCESS kenapa lagi ya saya beli tiket bandara utk tgl 28-04-2025 dan pembayaran sudah clear tapi tiket masih status menunggu pembayaran.,beli tiket bandara utk tgl 28 04 2025 bayar clear tiket status tunggu bayar,NETRAL
1904929821437944313,Wed Mar 26 16:13:55 +0000 2025,WTS Jual tiket KAI buat tgl 28 Maret 2025 (2 seat) kereta Gumarang (Jakarta - Surabaya) harga 1 440 rb #zonauang #kaiaccess #zonaba #wts https://t.co/AaZdsmI0Bi,wts jual tiket buat tgl 28 maret 2025 2 seat gumarang jakarta surabaya harga 1 440 rb zonauang zonaba wts,NETRAL
1904748095621259761,Wed Mar 26 04:11:49 +0000 2025,@KAI121 knp tidak bisa memesan railfood di kaiaccess untuk perjalanan ka brantas tambahan keberangkatan hari ini?,knp mes railfood jalan ka brantas tambah berangkat hari,NEGATIF
1904385215163748814,Tue Mar 25 04:09:51 +0000 2025,@KAI121 mau batalin tiket kok gabisa2 ya di aplikasi kaiaccess. Cek dm,mau batalin tiket kok gabisa2 aplikasi cek dm,NEGATIF
1904209755134165095,Mon Mar 24 16:32:38 +0000 2025,Wts tiket kereta api Tujuan: Bandung - Yogyakarta Tanggal : 28 Maret Jam : 19.00 Jumlah : 2 tix #tiketkai #mudiklebaran #kaiaccess #tiketkeretaapi Bandung Jogja,wts tiket api tuju bandung yogyakarta tanggal 28 maret jam 19 00 jumlah 2 tix tiketkai mudiklebaran tiketkeretaapi bandung jogja,NETRAL
1903718560846770332,Sun Mar 23 08:00:48 +0000 2025,PT Kereta Api Indonesia (KAI) meluncurkan fitur baru di aplikasi Access by KAI yang memungkinkan penumpang perempuan memilih kursi bersebelahan dengan sesama perempuan saat naik kereta jarak jauh. Selengkapnya klik https://t.co/jN517t9UV3 #kai #kaiaccess #perempuan https://t.co/4coROgsg7Y,pt api indonesia luncur fitur baru aplikasi by mungkin tumpang perempuan pilih kursi bahan sama perempuan naik jarak jauh lengkap klik perempuan,NEGATIF
1903401519149613441,Sat Mar 22 11:01:00 +0000 2025,WTS tiket kai jayakarta harga 500k alasan jual karena ada urusan dadakan #zonauang #kaiaccess https://t.co/oTzTUlGVXC,wts tiket jayakarta harga 500k alas jual urus dada zonauang,NETRAL
1903174163910779314,Fri Mar 21 19:57:34 +0000 2025,TOLONG BANGET RESPON NYAAA YAAA MINN @KAI121 #kaiaccess #KAI,banget respon nyaaa yaaa minn,NETRAL
1903155586986021069,Fri Mar 21 18:43:45 +0000 2025,Aplikasi Bosok!!! Satu setengah jam mantau hanya muncul kyk gini trs Cok Asu tenan.!! KaiAccess @KAI121 https://t.co/8OK7Ru3e5H,aplikasi bosok satu tengah jam mantau muncul kyk gin trs cok asu tenan,NETRAL
1902682029780856978,Thu Mar 20 11:22:00 +0000 2025,Wts tiket kereta Bandung Jogja - Lodaya ekonomi - keberangkatan jam 7 malem - 2 tix - 28 Maret 2025 #wts #zonauang #tiketlebaran #mudik #kai #kaiaccess,wts tiket bandung jogja lodaya ekonomi berangkat jam 7 malem 2 tix 28 maret 2025 wts zonauang tiketlebaran mudik,NEGATIF
1901255359441908008,Sun Mar 16 12:52:55 +0000 2025,sinyal tsel bapuk kaiaccess error cen bumn taek,sinyal tsel bapuk error cen bumn taek,NEGATIF
1900916754039394443,Sat Mar 15 14:27:26 +0000 2025,Kaiaccess nih emang busuk bgt. Ngadat mulu apknya.,nih emang busuk bgt ngadat mulu apknya,NEGATIF
1900855557486997518,Sat Mar 15 10:24:15 +0000 2025,@unsoedmfs Saya pernah war sekali jam 00.00 Laptop dan kaiaccess standby keduanya internet menggunakan WiFi tetep luput. Jumat sabtu minggu Senin malam baru dapat.,pernah war sekali jam 00 00 laptop standby dua internet guna wifi tetep luput jumat sabtu minggu senin malam baru,NETRAL
1900287672381563172,Thu Mar 13 20:47:41 +0000 2025,@sbyfess Karek buka KAIAccess loh langsung onok Sing lokal ae jek tersedia opomaneh sing antar kota. Akeehh.. https://t.co/sMR4pDS4SO,karek buka loh langsung onok sing lokal ae jek sedia opomaneh sing antar kota akeehh,NEGATIF
1899789694948557162,Wed Mar 12 11:48:54 +0000 2025,Mudik lebaran 2025 #mudiklebaran #viralvideo #kaiaccess #keretaapi https://t.co/J7aAkcMod6 lewat @YouTube,mudik lebaran 2025 mudiklebaran viralvideo keretaapi lewat,NETRAL
1899262317881401534,Tue Mar 11 00:53:17 +0000 2025,Guys Kali aja ada yang mau gantiin tiket #KAI mudik lebaran gue sekali jalan 120k Utamakan yg punya #KAIACCESS biar bisa di transfer. Thanks https://t.co/8U74qnvvH6,guys kali aja mau gantiin tiket mudik lebaran gue sekali jalan 120k utama yg punya biar transfer thanks,POSITIF
1899074540917137693,Mon Mar 10 12:27:08 +0000 2025,kalo gini kenapa yaa #kai #kaiaccess https://t.co/nv7AnkA30E,kalo gin yaa,NETRAL
1897885229240795544,Fri Mar 07 05:41:14 +0000 2025,Disandra KAIAccess @KAI121.. Aplikasi berasa teras loket karcis ... https://t.co/khPQIxn8il,disandra aplikasi asa teras loket karcis,NETRAL
1896571894268338304,Mon Mar 03 14:42:30 +0000 2025,min aku jarang buka kaiaccess trus pas buka kaipaynya harus diaktivasi tp gagal terus itu kenapa ya? Padahal kaipaynya udah sering dipake payment (udh aktif) @KAI121,aku jarang buka trus pas buka kaipaynya diaktivasi tp gagal terus padahal kaipaynya udah sering dipake payment udh aktif,NETRAL
1896481754699161638,Mon Mar 03 08:44:19 +0000 2025,@CommuterLine min kok cek jadwal di apps KAIAccess gabisa yaa? biasanya bisa,kok cek jadwal apps gabisa yaa biasa,NEGATIF
1896092572797608102,Sun Mar 02 06:57:51 +0000 2025,wts want to sale! 1. tiket kereta api Airlangga tanggal 30 maret 2025 (Pasar Senen - Bojonegoro). 2. tiket kereta api Kertajaya Tambahan tanggal 28 Maret 2025 (Pasar Senen - Bojonegoro). bisa dm ya kawan #wts #wtstiketkai #kaiaccess #tiketkereta #tiketmudik https://t.co/2UviUEH4cw,wts want to sale 1 tiket api airlangga tanggal 30 maret 2025 pasar senen bojonegoro 2 tiket api kertajaya tambah tanggal 28 maret 2025 pasar senen bojonegoro dm kawan wts wtstiketkai tiketkereta tiketmudik,NETRAL
1895751545834349025,Sat Mar 01 08:22:44 +0000 2025,@undipmfs Lewat kaiaccess atau ke cs stasiun,lewat cs stasiun,NETRAL
1894799656699470233,Wed Feb 26 17:20:16 +0000 2025,@KAI121 kaiaccess app kalo di atas jam 12 malem kenapa sering gangguan yaa?,app kalo atas jam 12 malem sering ganggu yaa,NETRAL
1893487701392826597,Sun Feb 23 02:27:01 +0000 2025,@KAI121 refund pembatalan tiket lewat kaiaccess paling cepat berapa lama sejak pembatalan tiket?,refund batal tiket lewat paling cepat berapa lama sejak batal tiket,POSITIF
1893352377186402566,Sat Feb 22 17:29:18 +0000 2025,@X_HRouler @KAI121 kaiaccess gada apa-apa bang:( boong dah ni kai,gada apa apa bang boong dah ni,NETRAL
1893104418016632869,Sat Feb 22 01:04:00 +0000 2025,@KAI121 railmiiiin ih aplikasinya benerin dong. Saya jadi ga kebagian tiket mudik karena tiap kali ngecek di kaiaccess selalu dalam pemeliharaan. ternyata beli di shopee malah ada nih min tampilannnya. https://t.co/Eky0szCBn9,railmiiiin ih aplikasi benerin dong jadi ga bagi tiket mudik tiap kali ngecek selalu pelihara nyata beli shopee malah nih tampilannnya,POSITIF
1892993870599999570,Fri Feb 21 17:44:43 +0000 2025,@junmeovv BENER 1000x selain itu fitur pilih stasiun berdasarkan kota di kaiaccess udah ga bisa lagi sejak war tiket pulang h-. Padahal ini fitur penting banget kalo mau cari plan b hhh. Sekali lagi djarum &gt;&gt;&gt; bumn ,bener 1000x fitur pilih stasiun dasar kota udah ga sejak war tiket pulang h padahal fitur penting banget kalo mau cari plan b hhh sekali djarum gt gt gt bumn,NEGATIF
1892984621538701767,Fri Feb 21 17:07:58 +0000 2025,kaiaccess makin ditunggu makin lama waktu antriannya. udah nahan ngantuk tambah harus nambah kesabaran,makin tunggu makin lama waktu antri udah nahan ngantuk tambah nambah sabar,NEGATIF
1892622943558984129,Thu Feb 20 17:10:47 +0000 2025,dih tau gitu dari kapan tau pake traveloka aja daripada kaiaccess,dih tau gitu kapan tau pake traveloka aja,NETRAL
1892215096316776827,Wed Feb 19 14:10:09 +0000 2025,@bbytupaii iya soalnya galau tiket yg dibuka kaiaccess,iya soal galau tiket yg buka,NETRAL
1891909869646774458,Tue Feb 18 17:57:17 +0000 2025,Sumpah guyss beli tiket kereta lewat @tiket is MUCH BETTER than those garbage application named #KAIaccess Woi @KAI121 benerin dulu tuh aplikasi buluk lo jangan tarif kereta aja lu mahalin~,sumpah guyss beli tiket lewat is much better than those garbage application named woi benerin dulu tuh aplikasi buluk lo jangan tarif aja lu mahalin,NETRAL
1891490129123909707,Mon Feb 17 14:09:23 +0000 2025,@KAI121 min mau nanya kalo mau beli tiket via KAIAccess kan musti sinkron NIK dan nama nah di KK dan KTP namanya ada tanda petik (') yg gabisa diketik di KAIAccess jadinya error message terus bs dibantu solusinya kah? terima kasih,mau nanya kalo mau beli tiket via kan musti sinkron nik nama nah kk ktp nama tanda petik yg gabisa ketik jadi error message terus bs bantu solusi,NEGATIF
1891349316284923913,Mon Feb 17 04:49:51 +0000 2025,@railfans80511 @JussacSu @flyovertheree @KAI121 Pesanan tiket sy dibayar pk CC. Lg ngisi form di DOKU eh dpt notif dr KAIAccess gagal bayar. Padahal time limit nya msh ada. Transaksi di DOKU sukses tp tiket ga keluar. Di CC jg ada transaksi tsb. Skrg sy lg urus penghapusan di CC banknya / refund dari DOKU/KAI.,pesan tiket sy bayar pk cc lg ngisi form doku eh dpt notif dr gagal bayar padahal time limit nya msh transaksi doku sukses tp tiket ga keluar cc jg transaksi tsb skrg sy lg urus hapus cc bank refund doku,POSITIF
1889009884055965898,Mon Feb 10 17:53:47 +0000 2025,@sugaringbubu Nggak ada yg bener pliiiis. Mau di kaiaccess web kai tikom traveloka shopee nggak ada yang bisaa,yg bener pliiiis mau web tikom traveloka shopee bisaa,NETRAL
1889008823895253373,Mon Feb 10 17:49:34 +0000 2025,Kaiaccess @KAI121 tinggal bayar aja loading sm gagal mulu,tinggal bayar aja loading sm gagal mulu,NEGATIF
1888751413733515564,Mon Feb 10 00:46:42 +0000 2025,tiket kereta goib bgt ampuunnnnn #kaiaccess,tiket goib bgt ampuunnnnn,NETRAL
1888672966566969734,Sun Feb 09 19:34:59 +0000 2025,gagal war tiket kereta buat lebaran? lesson learned war tiket hari ini ada 2 beli connecting train dan pesen lewat website https://t.co/xg2UU4hyKI saat kaiaccess lgi bnyk yg pake. selamat war tiket mudik.,gagal war tiket buat lebaran lesson learned war tiket hari 2 beli connecting train sen lewat website lgi bnyk yg pake selamat war tiket mudik,NETRAL
1888670793393172578,Sun Feb 09 19:26:21 +0000 2025,War tiket lebaran kali ini semua aplikasi dicobain. Kaiaccess oren biru sampe ke web,war tiket lebaran kali semua aplikasi dicobain oren biru sampe web,NETRAL
1888643325663867152,Sun Feb 09 17:37:12 +0000 2025,WTS jual tiket KAI buat tgl 27 Februari 2025 kereta Jayabaya (Jakarta - Surabaya) harga 420 rb #zonauang #kaiaccess #zonaba #wts https://t.co/xExpHlRyLg,wts jual tiket buat tgl 27 februari 2025 jayabaya jakarta surabaya harga 420 rb zonauang zonaba wts,NETRAL
1888096777532064020,Sat Feb 08 05:25:25 +0000 2025,Halo admin mau nanya aku mau pesen tiket kereta dari stasiun bekasi timur ke lempuyangan via kaiaccess. Untuk keberangkatan harus pilih yang mana ya admin terimakasih @KAI121 https://t.co/XWEwfWIq5p,halo mau nanya aku mau sen tiket stasiun bekas timur lempuyangan via berangkat pilih mana,NEGATIF
1888049585635082318,Sat Feb 08 02:17:54 +0000 2025,Info jastip war tiket kai #kaiaccess #zonauang,info jastip war tiket zonauang,NETRAL
1887837373595316497,Fri Feb 07 12:14:38 +0000 2025,@rezky_pratama @KAI121 Iya aku pikir gitu. Aku buka yutub jalan normal. Ke aplikasi KAI lagi. Klik show QR lagi. Masih kyk gitu gk muncul2. Akhirnya beli pake kartu. Seumur hidup pesen tiket KAI di aplikasi KAIAccess baru kali ini gak keluar.,iya aku pikir gitu aku buka yutub jalan normal aplikasi klik show qr kyk gitu gk muncul2 akhir beli pake kartu umur hidup sen tiket aplikasi baru kali gak keluar,NEGATIF
1887812233381740587,Fri Feb 07 10:34:44 +0000 2025,@tanyarlfes bisa nder di kaiaccess. tp war h-7 di jam 00:00 tetttt. kadang subuh udah abis,nder tp war h 7 jam 00 00 tetttt kadang subuh udah abis,NETRAL
1887051697849295366,Wed Feb 05 08:12:39 +0000 2025,@KAI121 Ini pembatalan tiket via KAIAccess kok ndak bisa ya? Muncul info failed to get bank account. Padahal dah verifikasi dan nama - nomor rekening muncul. Thanks.,batal tiket via kok ndak muncul info failed to get bank account padahal dah verifikasi nama nomor rekening muncul thanks,NEGATIF
1886695500008841695,Tue Feb 04 08:37:14 +0000 2025,mecima kalah sama KAIaccess,mecima kalah sama,NETRAL
1886342378224746764,Mon Feb 03 09:14:04 +0000 2025,Aplikasi KAI ngent*d emangg! #KAIaccess,aplikasi ngent d emangg,NETRAL
1885685498544635995,Sat Feb 01 13:43:51 +0000 2025,@KAI121 Min kalau transaksi jadi ke double gimana ya? Padahal satu VA. Pas tgl 25 sy pesen tiket via kaiaccess bayar via va bc* nah karena gada sinyal jadi ke proses 2x. Tp saldo ga balik2 udah dm via Ig gada respon nih dari pihak kai,kalau transaksi jadi double gimana padahal satu va pas tgl 25 sy sen tiket via bayar via va bc nah gada sinyal jadi proses 2x tp saldo ga balik2 udah dm via ig gada respon nih pihak,NETRAL
1884417982144864289,Wed Jan 29 01:47:12 +0000 2025,Admin restorasi jual masker gak yaa? di kaiaccess gak bisa minta tolong belikan masker @KAI121,restorasi jual masker gak yaa gak minta belikan masker,NETRAL
1884364970512769346,Tue Jan 28 22:16:33 +0000 2025,@KAI121 kalo refund tiket via aplikasi KAIAccess apakah tetap dapat refund 100%?,kalo refund tiket via aplikasi tetap refund 100,NETRAL
1884141386506858601,Tue Jan 28 07:28:06 +0000 2025,@RightCamille Keknya bisanya via app kaiaccess aja sih,kek bisa via app aja sih,NETRAL
1882338071871672402,Thu Jan 23 08:02:23 +0000 2025,[5-end] panjang selalu terjadi kenaikan jumlah penumpang kereta api karena tingginya antusias dari masyarakat. [april] #PatriaNews #InfoPatria #RadioPatria #Blitar #PTKAI #KAI #Daop7Madiun #StasiunBlitar #StasiunJombang #KeretaApi #TiketKA #KAIAccess #LiburIsraMiraj #LiburImlek,5 end panjang selalu jadi naik jumlah tumpang api tinggi antusias masyarakat april patrianews infopatria radiopatria blitar ptkai daop7madiun stasiunblitar stasiunjombang keretaapi tiketka liburisramiraj liburimlek,NETRAL
1882280025900331018,Thu Jan 23 04:11:43 +0000 2025,@KAI121 Min mau beli tiket kereta besok lewat KAIaccess tapi ga bisa booking. Pop up message nya sesi anda telah berakhir melulu. Tolong,mau beli tiket besok lewat ga booking pop up message nya sesi akhir melulu,NEGATIF
1879922387107680489,Thu Jan 16 16:03:19 +0000 2025,CARA MENGHENTIKAN SYNDROM MAU BUKA KAIACCESS TAPI BUKA SIMASTEE GIMAA YAK,cara henti syndrom mau buka buka simastee gimaa yak,NETRAL
1851162200435823060,Tue Oct 29 07:20:36 +0000 2024,@KAI121 min mau cari tiket banyubiru utk bulan depan kok kosong yaa di kaiaccess?,mau cari tiket banyubiru utk bulan depan kok kosong yaa,NETRAL
1849737346222260671,Fri Oct 25 08:58:44 +0000 2024,#kaiaccess info dong misal pake tiket orang tp kita udah punya scan ktp orang itu di stasiun boleh gaksih? apa skrg harus pesen pake nama+ktp sendiri?,info dong misal pake tiket orang tp udah punya scan ktp orang stasiun gaksih apa skrg sen pake nama ktp sendiri,NETRAL
1842205252076093503,Fri Oct 04 14:08:53 +0000 2024,Dear @PTKAI kenapa setiap buka aplikasi KAIaccess selalu ada iklan ini? Saya perlu beli tiket kereta bukan main game or lainnya. https://t.co/H3r8UrR5hp,dear buka aplikasi selalu iklan perlu beli tiket bukan main game or lain,NETRAL
1839570529050919008,Fri Sep 27 07:39:26 +0000 2024,Ambarawa ekspres jadi brp.. kok di kaiaccess gada,ambarawa ekspres jadi brp kok gada,NETRAL
1838434188175024243,Tue Sep 24 04:24:01 +0000 2024,@KAI121 min mau batalin tiket whoosh yg pesen di kaiaccess gmn ya?,mau batalin tiket whoosh yg sen gmn,NETRAL
1838204161147769071,Mon Sep 23 13:09:58 +0000 2024,@KAI121 Mau tanya min pembatalan tiket via kaiaccess refund-nya brp lama ya?,mau tanya batal tiket via refund nya brp lama,NETRAL
1837543141031006480,Sat Sep 21 17:23:19 +0000 2024,kaiaccess kagak pernah bener urusan servernya,kagak pernah bener urus servernya,NEGATIF
1837538491112345708,Sat Sep 21 17:04:50 +0000 2024,kaiaccess kapan benernya sih,kapan benernya sih,NETRAL
1835962704000913581,Tue Sep 17 08:43:13 +0000 2024,@KAI121 selamat sore izin tanya min Misalnya saya pesan tiket kereta dari SBI tapi saya chekin berangkat dari SGU karena kan satu kereta (tiketnya sama juga) apakah bisa min? Mohon informasinya terima kasih #keretaapi #kaiaccess https://t.co/ZTTCJSjKvu,selamat sore izin tanya misal pesan tiket sbi chekin berangkat sgu kan satu tiket sama informasi keretaapi,NEGATIF
1832326968488161625,Sat Sep 07 07:56:06 +0000 2024,Lunch....kuliner kereta (nasi goreng Parahyangan) sambil menikmati pemandangan laut Jawa ditambah lagi yang candu semoga dia kembali #H&amp;R #FYP #KAI #KeretaApiSembrani #KeretaApiIndonesia #KAIAccess #StasiunPlabuan #LautJawa #PrinceDiary #PrinceHalan2 #PrinceKuliner https://t.co/rhzQ9X6NfA,lunch kuliner nasi goreng parahyangan nikmat pandang laut jawa tambah candu moga h amp r fyp keretaapisembrani keretaapiindonesia stasiunplabuan lautjawa princediary princehalan2 princekuliner,POSITIF
1832208357723394181,Sat Sep 07 00:04:47 +0000 2024,@KAI121 Purwokerto - stasiun poncol kak.. Tp di kaiaccess cuma ada joglosemarkerto yg sore..,purwokerto stasiun poncol kak tp cuma joglosemarkerto yg sore,NETRAL
1831850380218794348,Fri Sep 06 00:22:19 +0000 2024,@CommuterLine Ada alternatif lain gak untuk beli tiket KA Lokal selain melalui KAIAccess?,alternatif gak beli tiket ka lokal lalu,NETRAL
1831844196552208768,Thu Sep 05 23:57:45 +0000 2024,@CommuterLine Min aku mau pesen tiket Commuter Line Jatiluhur Cikarang-Karawang via KAIAccess tapi pas mau bayar error terus mohon solusinya https://t.co/qG0WMJWvaG,aku mau sen tiket commuter line jatiluhur cikarang karawang via pas mau bayar error terus solusi,NEGATIF
1831840708921323837,Thu Sep 05 23:43:53 +0000 2024,@CommuterLine Min aku mau pesen tiket Commuter Line Jatiluhur Cikarang-Karawang via KAIAccess tapi pas mau bayar error terus mohon solusinya https://t.co/iKt2ghAHrm,aku mau sen tiket commuter line jatiluhur cikarang karawang via pas mau bayar error terus solusi,NEGATIF
1831742063500788015,Thu Sep 05 17:11:54 +0000 2024,tag KAI kaiaccess kai access kereta lokal commuter line dhoho kai error kalah war tiket tp marah2 (ya gmn ga marah orang2 kadang beli tiket jg buat cari aman kl ga dipake baru dijual dng harga 2x lipat) maaf kl kesindir but if the shoe fits wear it cinderfckrella,tag lokal commuter line dhoho error kalah war tiket tp marah2 gmn ga marah orang2 kadang beli tiket jg buat cari aman kl ga dipake baru jual dng harga 2x lipat maaf kl sindir but if the shoe fits wear it cinderfckrella,NEGATIF
1830059788564045826,Sun Sep 01 01:47:09 +0000 2024,@indiraapn @ammanah @shitlicious @KAI121 Di Traveloka tiketcom atau Shopee ge ada atau mau yg tanpa +an admin ya ke kaiaccess,traveloka tiketcom shopee ge mau yg an,NETRAL
1830006009542426701,Sat Aug 31 22:13:27 +0000 2024,Beli tiket KAI di KAI Access saldo shopeepay sudah terpotong tapi di aplikasi tidak ada tiketnya @KAI121 gimana ya? #kai #kaiaccess #keretaapiindonesia,beli tiket saldo shopeepay potong aplikasi tiket gimana keretaapiindonesia,NETRAL
1829489662009966792,Fri Aug 30 12:01:40 +0000 2024,Halo min @KAI121 saya tadi membeli tiket melalui aplikasi KAIAccess dari medan tujuan rantauprapat dengan kereta api sri bilah utama pukul 15.45 dengan metode pembayaran shopeepay tapi tidak berhasil namum saldo shopeepay saya terpotong.l. mohon bantuannya min,halo tadi beli tiket lalu aplikasi medan tuju rantauprapat api sri bilah utama pukul 15 45 metode bayar shopeepay hasil namum saldo shopeepay potong l bantu,POSITIF
1829119834011119990,Thu Aug 29 11:32:06 +0000 2024,Kalau weekend dulu sebelum ada kaiaccess gak pernah dapat tiket pulang sby-kdr. Adanya sby-kts. Ayahku selalu jemput aku di kertosono tiap weekend which is 45 - 60 menit naik motor. Lalu sepanjang jalan kertosono kediri aku akan cerita apa aja wkwk,kalau weekend dulu gak pernah tiket pulang sby kdr ada sby kts ayah selalu jemput aku kertosono tiap weekend which is 45 60 menit naik motor lalu panjang jalan kertosono diri aku cerita apa aja wkwk,NEGATIF
1827867059599892575,Mon Aug 26 00:34:01 +0000 2024,@KeretaCepatID min sekarang ga bisa beli tiket whoosh dari KAIAccess?,sekarang ga beli tiket whoosh,NEGATIF
1827708229809487912,Sun Aug 25 14:02:53 +0000 2024,udah waktu nya buka kaiaccess ya ini https://t.co/2YbSWVydhT,udah waktu nya buka,NETRAL
1825412968554881248,Mon Aug 19 06:02:20 +0000 2024,@KAI121 ni mau batalin tiket dr kaiaccess susah bgt,ni mau batalin tiket dr susah bgt,NEGATIF
1822472874462244896,Sun Aug 11 03:19:27 +0000 2024,@tatalizin @keretaapikita @KAI121 Again.... SDM di @KAI121 ngga bisa berkembang.. Teringat dulu waktu pertama kali launching KAIAccess diturunin suruh beli tiket fisik distasiun berikutnya karena nama saya ngga masuk ke manifest..,again sdm ngga kembang ingat dulu waktu pertama kali launching diturunin suruh beli tiket fisik stasiun ikut nama ngga masuk manifest,NEGATIF
