id_str,created_at,user_id_str,conversation_id_str,full_text,label,text_casefold,text_clean,tokens,tokens_stem,text_stemmed,emoji_drop_from_raw,emoji_map_from_raw,emoji_drop_from_stemmed,emoji_map_from_stemmed
1681496713717243905,Wed Jul 19 02:50:31 +0000 2023,820459154078732288,1681483198436638720,@TheLaritan Di kai access bisa keliatan kodenya EKO atau PRE,NETRAL,@thelaritan di kai access bisa keliatan kodenya eko atau pre,di kai access bisa keliatan kodenya eko atau pre,"['di', 'kai', 'access', 'bisa', 'keliatan', 'kodenya', 'eko', 'atau', 'pre']","['di', 'kai', 'access', 'bisa', 'liat', 'kode', 'eko', 'atau', 'pre']",di kai access bisa liat kode eko atau pre,@TheLaritan Di kai access bisa keliatan kodenya EKO atau PRE,@TheLaritan Di kai access bisa keliatan kodenya EKO atau PRE,di kai access bisa liat kode eko atau pre,di kai access bisa liat kode eko atau pre
1681354266466979840,Tue Jul 18 17:24:29 +0000 2023,32828716,1681354266466979840,@KAI121 min selain ke restorasi dan KAI Access cara pesan makan pakai ap ya ?,NETRAL,@kai121 min selain ke restorasi dan kai access cara pesan makan pakai ap ya ?,min selain ke restorasi dan kai access cara pesan makan pakai ap ya,"['min', 'selain', 'ke', 'restorasi', 'dan', 'kai', 'access', 'cara', 'pesan', 'makan', 'pakai', 'ap', 'ya']","['min', 'selain', 'ke', 'restorasi', 'dan', 'kai', 'access', 'cara', 'pesan', 'makan', 'pakai', 'ap', 'ya']",min selain ke restorasi dan kai access cara pesan makan pakai ap ya,@KAI121 min selain ke restorasi dan KAI Access cara pesan makan pakai ap ya ?,@KAI121 min selain ke restorasi dan KAI Access cara pesan makan pakai ap ya ?,min selain ke restorasi dan kai access cara pesan makan pakai ap ya,min selain ke restorasi dan kai access cara pesan makan pakai ap ya
1681340268916920321,Tue Jul 18 16:28:52 +0000 2023,1225210357272104961,1681309240848437248,@berkedips Kalo KAI Access gimana nandainnya,NETRAL,@berkedips kalo kai access gimana nandainnya,kalo kai access gimana nandainnya,"['kalo', 'kai', 'access', 'gimana', 'nandainnya']","['kalo', 'kai', 'access', 'gimana', 'nandainnya']",kalo kai access gimana nandainnya,@berkedips Kalo KAI Access gimana nandainnya,@berkedips Kalo KAI Access gimana nandainnya,kalo kai access gimana nandainnya,kalo kai access gimana nandainnya
1681322571147657216,Tue Jul 18 15:18:33 +0000 2023,1066683252621029382,1681322571147657216,Baru install kai access lagi kok sekarang gitu sih tampilannya emang baru tapi error semua mending yang lama,NEGATIF,baru install kai access lagi kok sekarang gitu sih tampilannya emang baru tapi error semua mending yang lama,baru install kai access lagi kok sekarang gitu sih tampilannya emang baru tapi error semua mending yang lama,"['baru', 'install', 'kai', 'access', 'lagi', 'kok', 'sekarang', 'gitu', 'sih', 'tampilannya', 'emang', 'baru', 'tapi', 'error', 'semua', 'mending', 'yang', 'lama']","['baru', 'install', 'kai', 'access', 'lagi', 'kok', 'sekarang', 'gitu', 'sih', 'tampil', 'emang', 'baru', 'tapi', 'error', 'semua', 'mending', 'yang', 'lama']",baru install kai access lagi kok sekarang gitu sih tampil emang baru tapi error semua mending yang lama,Baru install kai access lagi kok sekarang gitu sih tampilannya emang baru tapi error semua mending yang lama,Baru install kai access lagi kok sekarang gitu sih tampilannya emang baru tapi error semua mending yang lama,baru install kai access lagi kok sekarang gitu sih tampil emang baru tapi error semua mending yang lama,baru install kai access lagi kok sekarang gitu sih tampil emang baru tapi error semua mending yang lama
1681319030202974214,Tue Jul 18 15:04:28 +0000 2023,1531257415282597888,1681319030202974214,Jam 20.00 lagi wae rampung tf tiket ning KAI access. Tbtb ono berita KA Brantas dadi rodo piyeeee ngono tetep eling lan waspodo lur semoga senantiasa dalam lindungan Allah SWT ,NETRAL,jam 20.00 lagi wae rampung tf tiket ning kai access. tbtb ono berita ka brantas dadi rodo piyeeee ngono tetep eling lan waspodo lur semoga senantiasa dalam lindungan allah swt ,jam NUM NUM lagi wae rampung tf tiket ning kai access tbtb ono berita ka brantas dadi rodo piye ngono tetep eling lan waspodo lur semoga senantiasa dalam lindungan allah swt,"['jam', 'NUM', 'NUM', 'lagi', 'wae', 'rampung', 'tf', 'tiket', 'ning', 'kai', 'access', 'tbtb', 'ono', 'berita', 'ka', 'brantas', 'dadi', 'rodo', 'piye', 'ngono', 'tetep', 'eling', 'lan', 'waspodo', 'lur', 'semoga', 'senantiasa', 'dalam', 'lindungan', 'allah', 'swt']","['jam', 'num', 'num', 'lagi', 'wae', 'rampung', 'tf', 'tiket', 'ning', 'kai', 'access', 'tbtb', 'ono', 'berita', 'ka', 'brantas', 'dadi', 'rodo', 'piye', 'ngono', 'tetep', 'eling', 'lan', 'waspodo', 'lur', 'moga', 'senantiasa', 'dalam', 'lindung', 'allah', 'swt']",jam num num lagi wae rampung tf tiket ning kai access tbtb ono berita ka brantas dadi rodo piye ngono tetep eling lan waspodo lur moga senantiasa dalam lindung allah swt,Jam 20.00 lagi wae rampung tf tiket ning KAI access. Tbtb ono berita KA Brantas dadi rodo piyeeee ngono tetep eling lan waspodo lur semoga senantiasa dalam lindungan Allah SWT ,Jam 20.00 lagi wae rampung tf tiket ning KAI access. Tbtb ono berita KA Brantas dadi rodo piyeeee ngono tetep eling lan waspodo lur semoga senantiasa dalam lindungan Allah SWT ,jam num num lagi wae rampung tf tiket ning kai access tbtb ono berita ka brantas dadi rodo piye ngono tetep eling lan waspodo lur moga senantiasa dalam lindung allah swt,jam num num lagi wae rampung tf tiket ning kai access tbtb ono berita ka brantas dadi rodo piye ngono tetep eling lan waspodo lur moga senantiasa dalam lindung allah swt
1681300578755022848,Tue Jul 18 13:51:09 +0000 2023,1250403095911301122,1681300578755022848,Kai gw knp blm bs diupdate ke Access ya @KAI121,NETRAL,kai gw knp blm bs diupdate ke access ya @kai121,kai gw knp blm bs diupdate ke access ya,"['kai', 'gw', 'knp', 'blm', 'bs', 'diupdate', 'ke', 'access', 'ya']","['kai', 'gw', 'knp', 'blm', 'bs', 'diupdate', 'ke', 'access', 'ya']",kai gw knp blm bs diupdate ke access ya,Kai gw knp blm bs diupdate ke Access ya @KAI121,Kai gw knp blm bs diupdate ke Access ya @KAI121,kai gw knp blm bs diupdate ke access ya,kai gw knp blm bs diupdate ke access ya
1681298837934321664,Tue Jul 18 13:44:14 +0000 2023,246602467,1681298837934321664,lebih suka tampilan kai access access by kai bikin sakit mata,POSITIF,lebih suka tampilan kai access access by kai bikin sakit mata,lebih suka tampilan kai access access by kai bikin sakit mata,"['lebih', 'suka', 'tampilan', 'kai', 'access', 'access', 'by', 'kai', 'bikin', 'sakit', 'mata']","['lebih', 'suka', 'tampil', 'kai', 'access', 'access', 'by', 'kai', 'bikin', 'sakit', 'mata']",lebih suka tampil kai access access by kai bikin sakit mata,lebih suka tampilan kai access access by kai bikin sakit mata,lebih suka tampilan kai access access by kai bikin sakit mata,lebih suka tampil kai access access by kai bikin sakit mata,lebih suka tampil kai access access by kai bikin sakit mata
1681298407250616320,Tue Jul 18 13:42:31 +0000 2023,73597180,1681277115524870145,@KAI121 @sillvergun atau usul nih malah lebih baik kalau di KAI Access itu bisa langsung terlihat fotonya seperti ini ketika lagi pesan.,POSITIF,@kai121 @sillvergun atau usul nih malah lebih baik kalau di kai access itu bisa langsung terlihat fotonya seperti ini ketika lagi pesan.,atau usul nih malah lebih baik kalau di kai access itu bisa langsung terlihat fotonya seperti ini ketika lagi pesan,"['atau', 'usul', 'nih', 'malah', 'lebih', 'baik', 'kalau', 'di', 'kai', 'access', 'itu', 'bisa', 'langsung', 'terlihat', 'fotonya', 'seperti', 'ini', 'ketika', 'lagi', 'pesan']","['atau', 'usul', 'nih', 'malah', 'lebih', 'baik', 'kalau', 'di', 'kai', 'access', 'itu', 'bisa', 'langsung', 'lihat', 'foto', 'seperti', 'ini', 'ketika', 'lagi', 'pesan']",atau usul nih malah lebih baik kalau di kai access itu bisa langsung lihat foto seperti ini ketika lagi pesan,@KAI121 @sillvergun atau usul nih malah lebih baik kalau di KAI Access itu bisa langsung terlihat fotonya seperti ini ketika lagi pesan.,@KAI121 @sillvergun atau usul nih malah lebih baik kalau di KAI Access itu bisa langsung terlihat fotonya seperti ini ketika lagi pesan.,atau usul nih malah lebih baik kalau di kai access itu bisa langsung lihat foto seperti ini ketika lagi pesan,atau usul nih malah lebih baik kalau di kai access itu bisa langsung lihat foto seperti ini ketika lagi pesan
1681278532356562944,Tue Jul 18 12:23:33 +0000 2023,341987176,1681273485891612678,@phinastika Silakan dapat melakukan pembelian tiket Commuter Line Walahar melalui Aplikasi KAI Access mulai H-7 sebelum keberangkatan KA dan selama tiket masih tersedia. Terima kasih. |2,NEGATIF,@phinastika silakan dapat melakukan pembelian tiket commuter line walahar melalui aplikasi kai access mulai h-7 sebelum keberangkatan ka dan selama tiket masih tersedia. terima kasih. |2,silakan dapat melakukan pembelian tiket commuter line walahar melalui aplikasi kai access mulai h NUM sebelum keberangkatan ka dan selama tiket masih tersedia terima kasih NUM,"['silakan', 'dapat', 'melakukan', 'pembelian', 'tiket', 'commuter', 'line', 'walahar', 'melalui', 'aplikasi', 'kai', 'access', 'mulai', 'h', 'NUM', 'sebelum', 'keberangkatan', 'ka', 'dan', 'selama', 'tiket', 'masih', 'tersedia', 'terima', 'kasih', 'NUM']","['sila', 'dapat', 'laku', 'beli', 'tiket', 'commuter', 'line', 'walahar', 'lalu', 'aplikasi', 'kai', 'access', 'mulai', 'h', 'num', 'belum', 'berangkat', 'ka', 'dan', 'lama', 'tiket', 'masih', 'sedia', 'terima', 'kasih', 'num']",sila dapat laku beli tiket commuter line walahar lalu aplikasi kai access mulai h num belum berangkat ka dan lama tiket masih sedia terima kasih num,@phinastika Silakan dapat melakukan pembelian tiket Commuter Line Walahar melalui Aplikasi KAI Access mulai H-7 sebelum keberangkatan KA dan selama tiket masih tersedia. Terima kasih. |2,@phinastika Silakan dapat melakukan pembelian tiket Commuter Line Walahar melalui Aplikasi KAI Access mulai H-7 sebelum keberangkatan KA dan selama tiket masih tersedia. Terima kasih. |2,sila dapat laku beli tiket commuter line walahar lalu aplikasi kai access mulai h num belum berangkat ka dan lama tiket masih sedia terima kasih num,sila dapat laku beli tiket commuter line walahar lalu aplikasi kai access mulai h num belum berangkat ka dan lama tiket masih sedia terima kasih num
1681277499651792897,Tue Jul 18 12:19:27 +0000 2023,124375500,1681277499651792897,@KAI121 saran sih untuk KAI Access akan lebih bagus kalau ditambah foto kabin keretanya. Jadi kita bisa pilih juga kan mau pake kereta yg mana,POSITIF,@kai121 saran sih untuk kai access akan lebih bagus kalau ditambah foto kabin keretanya. jadi kita bisa pilih juga kan mau pake kereta yg mana,saran sih untuk kai access akan lebih bagus kalau ditambah foto kabin keretanya jadi kita bisa pilih juga kan mau pake kereta yg mana,"['saran', 'sih', 'untuk', 'kai', 'access', 'akan', 'lebih', 'bagus', 'kalau', 'ditambah', 'foto', 'kabin', 'keretanya', 'jadi', 'kita', 'bisa', 'pilih', 'juga', 'kan', 'mau', 'pake', 'kereta', 'yg', 'mana']","['saran', 'sih', 'untuk', 'kai', 'access', 'akan', 'lebih', 'bagus', 'kalau', 'tambah', 'foto', 'kabin', 'kereta', 'jadi', 'kita', 'bisa', 'pilih', 'juga', 'kan', 'mau', 'pake', 'kereta', 'yg', 'mana']",saran sih untuk kai access akan lebih bagus kalau tambah foto kabin kereta jadi kita bisa pilih juga kan mau pake kereta yg mana,@KAI121 saran sih untuk KAI Access akan lebih bagus kalau ditambah foto kabin keretanya. Jadi kita bisa pilih juga kan mau pake kereta yg mana,@KAI121 saran sih untuk KAI Access akan lebih bagus kalau ditambah foto kabin keretanya. Jadi kita bisa pilih juga kan mau pake kereta yg mana,saran sih untuk kai access akan lebih bagus kalau tambah foto kabin kereta jadi kita bisa pilih juga kan mau pake kereta yg mana,saran sih untuk kai access akan lebih bagus kalau tambah foto kabin kereta jadi kita bisa pilih juga kan mau pake kereta yg mana
1681276349061943296,Tue Jul 18 12:14:52 +0000 2023,110558379,1681276349061943296,@KAI121 saya hendak melakukan perubahan jadwal melalui KAI access kenapa ya tombol rubahnya belum bisa mengakses ke proses selanjutnya? Trims,NEGATIF,@kai121 saya hendak melakukan perubahan jadwal melalui kai access kenapa ya tombol rubahnya belum bisa mengakses ke proses selanjutnya? trims,saya hendak melakukan perubahan jadwal melalui kai access kenapa ya tombol rubahnya belum bisa mengakses ke proses selanjutnya trims,"['saya', 'hendak', 'melakukan', 'perubahan', 'jadwal', 'melalui', 'kai', 'access', 'kenapa', 'ya', 'tombol', 'rubahnya', 'belum', 'bisa', 'mengakses', 'ke', 'proses', 'selanjutnya', 'trims']","['saya', 'hendak', 'laku', 'ubah', 'jadwal', 'lalu', 'kai', 'access', 'kenapa', 'ya', 'tombol', 'rubah', 'belum', 'bisa', 'akses', 'ke', 'proses', 'lanjut', 'trims']",saya hendak laku ubah jadwal lalu kai access kenapa ya tombol rubah belum bisa akses ke proses lanjut trims,@KAI121 saya hendak melakukan perubahan jadwal melalui KAI access kenapa ya tombol rubahnya belum bisa mengakses ke proses selanjutnya? Trims,@KAI121 saya hendak melakukan perubahan jadwal melalui KAI access kenapa ya tombol rubahnya belum bisa mengakses ke proses selanjutnya? Trims,saya hendak laku ubah jadwal lalu kai access kenapa ya tombol rubah belum bisa akses ke proses lanjut trims,saya hendak laku ubah jadwal lalu kai access kenapa ya tombol rubah belum bisa akses ke proses lanjut trims
1681274915197177856,Tue Jul 18 12:09:11 +0000 2023,341987176,1680042925437390848,@SofiPlayM Selamat malam mengenai perubahan jadwal perjalanan Commuter Line Dhoho/Penataran silakan dapat Kakak cek pada Aplikasi KAI Access ya. Terima kasih.,POSITIF,@sofiplaym selamat malam mengenai perubahan jadwal perjalanan commuter line dhoho/penataran silakan dapat kakak cek pada aplikasi kai access ya. terima kasih.,selamat malam mengenai perubahan jadwal perjalanan commuter line dhoho penataran silakan dapat kakak cek pada aplikasi kai access ya terima kasih,"['selamat', 'malam', 'mengenai', 'perubahan', 'jadwal', 'perjalanan', 'commuter', 'line', 'dhoho', 'penataran', 'silakan', 'dapat', 'kakak', 'cek', 'pada', 'aplikasi', 'kai', 'access', 'ya', 'terima', 'kasih']","['selamat', 'malam', 'kena', 'ubah', 'jadwal', 'jalan', 'commuter', 'line', 'dhoho', 'natar', 'sila', 'dapat', 'kakak', 'cek', 'pada', 'aplikasi', 'kai', 'access', 'ya', 'terima', 'kasih']",selamat malam kena ubah jadwal jalan commuter line dhoho natar sila dapat kakak cek pada aplikasi kai access ya terima kasih,@SofiPlayM Selamat malam mengenai perubahan jadwal perjalanan Commuter Line Dhoho/Penataran silakan dapat Kakak cek pada Aplikasi KAI Access ya. Terima kasih.,@SofiPlayM Selamat malam mengenai perubahan jadwal perjalanan Commuter Line Dhoho/Penataran silakan dapat Kakak cek pada Aplikasi KAI Access ya. Terima kasih.,selamat malam kena ubah jadwal jalan commuter line dhoho natar sila dapat kakak cek pada aplikasi kai access ya terima kasih,selamat malam kena ubah jadwal jalan commuter line dhoho natar sila dapat kakak cek pada aplikasi kai access ya terima kasih
1681176637877157889,Tue Jul 18 05:38:39 +0000 2023,57325137,1681176637877157889,Selamat siang Admin @KAI121 yang baik..apakah aplikasi kai access yang baru masih error? Dari kemaren saya tidak bisa log in..dan mohon DM saya direspon..terima kasih.,NEGATIF,selamat siang admin @kai121 yang baik..apakah aplikasi kai access yang baru masih error? dari kemaren saya tidak bisa log in..dan mohon dm saya direspon..terima kasih.,selamat siang admin yang baik apakah aplikasi kai access yang baru masih error dari kemaren saya tidak bisa log in dan mohon dm saya direspon terima kasih,"['selamat', 'siang', 'admin', 'yang', 'baik', 'apakah', 'aplikasi', 'kai', 'access', 'yang', 'baru', 'masih', 'error', 'dari', 'kemaren', 'saya', 'tidak', 'bisa', 'log', 'in', 'dan', 'mohon', 'dm', 'saya', 'direspon', 'terima', 'kasih']","['selamat', 'siang', 'admin', 'yang', 'baik', 'apakah', 'aplikasi', 'kai', 'access', 'yang', 'baru', 'masih', 'error', 'dari', 'kemaren', 'saya', 'tidak', 'bisa', 'log', 'in', 'dan', 'mohon', 'dm', 'saya', 'direspon', 'terima', 'kasih']",selamat siang admin yang baik apakah aplikasi kai access yang baru masih error dari kemaren saya tidak bisa log in dan mohon dm saya direspon terima kasih,Selamat siang Admin @KAI121 yang baik..apakah aplikasi kai access yang baru masih error? Dari kemaren saya tidak bisa log in..dan mohon DM saya direspon..terima kasih.,Selamat siang Admin @KAI121 yang baik..apakah aplikasi kai access yang baru masih error? Dari kemaren saya tidak bisa log in..dan mohon DM saya direspon..terima kasih.,selamat siang admin yang baik apakah aplikasi kai access yang baru masih error dari kemaren saya tidak bisa log in dan mohon dm saya direspon terima kasih,selamat siang admin yang baik apakah aplikasi kai access yang baru masih error dari kemaren saya tidak bisa log in dan mohon dm saya direspon terima kasih
1681159179556511749,Tue Jul 18 04:29:17 +0000 2023,341987176,1681145784249761792,@renheenly Selamat siang. Silakan update aplikasi KAI Access di Play/App Store ya Kak. Tks.,NETRAL,@renheenly selamat siang. silakan update aplikasi kai access di play/app store ya kak. tks.,selamat siang silakan update aplikasi kai access di play app store ya kak tks,"['selamat', 'siang', 'silakan', 'update', 'aplikasi', 'kai', 'access', 'di', 'play', 'app', 'store', 'ya', 'kak', 'tks']","['selamat', 'siang', 'sila', 'update', 'aplikasi', 'kai', 'access', 'di', 'play', 'app', 'store', 'ya', 'kak', 'tks']",selamat siang sila update aplikasi kai access di play app store ya kak tks,@renheenly Selamat siang. Silakan update aplikasi KAI Access di Play/App Store ya Kak. Tks.,@renheenly Selamat siang. Silakan update aplikasi KAI Access di Play/App Store ya Kak. Tks.,selamat siang sila update aplikasi kai access di play app store ya kak tks,selamat siang sila update aplikasi kai access di play app store ya kak tks
1681131670630694912,Tue Jul 18 02:39:58 +0000 2023,341987176,1681129061454860288,@Muhamma63475448 Selamat pagi Kak. Informasi lengkap mengenai jadwal dan pemesanan tiket Commuter Line Merak silakan dapat dilihat pada aplikasi KAI Access ya. Tks.,NEGATIF,@muhamma63475448 selamat pagi kak. informasi lengkap mengenai jadwal dan pemesanan tiket commuter line merak silakan dapat dilihat pada aplikasi kai access ya. tks.,selamat pagi kak informasi lengkap mengenai jadwal dan pemesanan tiket commuter line merak silakan dapat dilihat pada aplikasi kai access ya tks,"['selamat', 'pagi', 'kak', 'informasi', 'lengkap', 'mengenai', 'jadwal', 'dan', 'pemesanan', 'tiket', 'commuter', 'line', 'merak', 'silakan', 'dapat', 'dilihat', 'pada', 'aplikasi', 'kai', 'access', 'ya', 'tks']","['selamat', 'pagi', 'kak', 'informasi', 'lengkap', 'kena', 'jadwal', 'dan', 'mesan', 'tiket', 'commuter', 'line', 'merak', 'sila', 'dapat', 'lihat', 'pada', 'aplikasi', 'kai', 'access', 'ya', 'tks']",selamat pagi kak informasi lengkap kena jadwal dan mesan tiket commuter line merak sila dapat lihat pada aplikasi kai access ya tks,@Muhamma63475448 Selamat pagi Kak. Informasi lengkap mengenai jadwal dan pemesanan tiket Commuter Line Merak silakan dapat dilihat pada aplikasi KAI Access ya. Tks.,@Muhamma63475448 Selamat pagi Kak. Informasi lengkap mengenai jadwal dan pemesanan tiket Commuter Line Merak silakan dapat dilihat pada aplikasi KAI Access ya. Tks.,selamat pagi kak informasi lengkap kena jadwal dan mesan tiket commuter line merak sila dapat lihat pada aplikasi kai access ya tks,selamat pagi kak informasi lengkap kena jadwal dan mesan tiket commuter line merak sila dapat lihat pada aplikasi kai access ya tks
1681089824055504896,Mon Jul 17 23:53:41 +0000 2023,1084006192832114688,1681087640672825344,@tanyakanrl harusnya a b kalo mau sebelahan coba dicek lagi nder setauku di kai access juga bisa pilih seat kan(?) kaya tvlk &amp; tiket,NEGATIF,@tanyakanrl harusnya a b kalo mau sebelahan coba dicek lagi nder setauku di kai access juga bisa pilih seat kan(?) kaya tvlk &amp; tiket,harusnya a b kalo mau sebelahan coba dicek lagi nder setauku di kai access juga bisa pilih seat kan kaya tvlk amp tiket,"['harusnya', 'a', 'b', 'kalo', 'mau', 'sebelahan', 'coba', 'dicek', 'lagi', 'nder', 'setauku', 'di', 'kai', 'access', 'juga', 'bisa', 'pilih', 'seat', 'kan', 'kaya', 'tvlk', 'amp', 'tiket']","['harus', 'a', 'b', 'kalo', 'mau', 'belah', 'coba', 'cek', 'lagi', 'nder', 'tau', 'di', 'kai', 'access', 'juga', 'bisa', 'pilih', 'seat', 'kan', 'kaya', 'tvlk', 'amp', 'tiket']",harus a b kalo mau belah coba cek lagi nder tau di kai access juga bisa pilih seat kan kaya tvlk amp tiket,@tanyakanrl harusnya a b kalo mau sebelahan coba dicek lagi nder setauku di kai access juga bisa pilih seat kan(?) kaya tvlk &amp; tiket,@tanyakanrl harusnya a b kalo mau sebelahan coba dicek lagi nder setauku di kai access juga bisa pilih seat kan(?) kaya tvlk &amp; tiket,harus a b kalo mau belah coba cek lagi nder tau di kai access juga bisa pilih seat kan kaya tvlk amp tiket,harus a b kalo mau belah coba cek lagi nder tau di kai access juga bisa pilih seat kan kaya tvlk amp tiket
1680953770640048129,Mon Jul 17 14:53:04 +0000 2023,82298343,1680953770640048129,@KAI121 min kalau pembelian tiket reduksi bisa di aplikasi kai access gak ya?,NETRAL,@kai121 min kalau pembelian tiket reduksi bisa di aplikasi kai access gak ya?,min kalau pembelian tiket reduksi bisa di aplikasi kai access gak ya,"['min', 'kalau', 'pembelian', 'tiket', 'reduksi', 'bisa', 'di', 'aplikasi', 'kai', 'access', 'gak', 'ya']","['min', 'kalau', 'beli', 'tiket', 'reduksi', 'bisa', 'di', 'aplikasi', 'kai', 'access', 'gak', 'ya']",min kalau beli tiket reduksi bisa di aplikasi kai access gak ya,@KAI121 min kalau pembelian tiket reduksi bisa di aplikasi kai access gak ya?,@KAI121 min kalau pembelian tiket reduksi bisa di aplikasi kai access gak ya?,min kalau beli tiket reduksi bisa di aplikasi kai access gak ya,min kalau beli tiket reduksi bisa di aplikasi kai access gak ya
1680933292537970688,Mon Jul 17 13:31:41 +0000 2023,133577141,1680933292537970688,@KAI121 min kode otp kok gak sampe2 ke email ya? Jadi g bisa login. Pake aplikasi access by kai,NETRAL,@kai121 min kode otp kok gak sampe2 ke email ya? jadi g bisa login. pake aplikasi access by kai,min kode otp kok gak sampe NUM ke email ya jadi g bisa login pake aplikasi access by kai,"['min', 'kode', 'otp', 'kok', 'gak', 'sampe', 'NUM', 'ke', 'email', 'ya', 'jadi', 'g', 'bisa', 'login', 'pake', 'aplikasi', 'access', 'by', 'kai']","['min', 'kode', 'otp', 'kok', 'gak', 'sampe', 'num', 'ke', 'email', 'ya', 'jadi', 'g', 'bisa', 'login', 'pake', 'aplikasi', 'access', 'by', 'kai']",min kode otp kok gak sampe num ke email ya jadi g bisa login pake aplikasi access by kai,@KAI121 min kode otp kok gak sampe2 ke email ya? Jadi g bisa login. Pake aplikasi access by kai,@KAI121 min kode otp kok gak sampe2 ke email ya? Jadi g bisa login. Pake aplikasi access by kai,min kode otp kok gak sampe num ke email ya jadi g bisa login pake aplikasi access by kai,min kode otp kok gak sampe num ke email ya jadi g bisa login pake aplikasi access by kai
1680921741856772096,Mon Jul 17 12:45:47 +0000 2023,57325137,1680921741856772096,Selamat malam @KAI121 setelah update kai access yang baru kok ga bisa login ya min..pas masukan password loading terus..apa lagi gangguan? Tks,NEGATIF,selamat malam @kai121 setelah update kai access yang baru kok ga bisa login ya min..pas masukan password loading terus..apa lagi gangguan? tks,selamat malam setelah update kai access yang baru kok ga bisa login ya min pas masukan password loading terus apa lagi gangguan tks,"['selamat', 'malam', 'setelah', 'update', 'kai', 'access', 'yang', 'baru', 'kok', 'ga', 'bisa', 'login', 'ya', 'min', 'pas', 'masukan', 'password', 'loading', 'terus', 'apa', 'lagi', 'gangguan', 'tks']","['selamat', 'malam', 'telah', 'update', 'kai', 'access', 'yang', 'baru', 'kok', 'ga', 'bisa', 'login', 'ya', 'min', 'pas', 'masuk', 'password', 'loading', 'terus', 'apa', 'lagi', 'ganggu', 'tks']",selamat malam telah update kai access yang baru kok ga bisa login ya min pas masuk password loading terus apa lagi ganggu tks,Selamat malam @KAI121 setelah update kai access yang baru kok ga bisa login ya min..pas masukan password loading terus..apa lagi gangguan? Tks,Selamat malam @KAI121 setelah update kai access yang baru kok ga bisa login ya min..pas masukan password loading terus..apa lagi gangguan? Tks,selamat malam telah update kai access yang baru kok ga bisa login ya min pas masuk password loading terus apa lagi ganggu tks,selamat malam telah update kai access yang baru kok ga bisa login ya min pas masuk password loading terus apa lagi ganggu tks
1680907803903537153,Mon Jul 17 11:50:24 +0000 2023,341987176,1680899870566289409,@haniekap Selamat malam Kak. Untuk Commuter Line Supas (rute Surabaya Kota-Pasuruan) saat ini pemesanan tiket dapat dilakukan pada aplikasi KAI Access ya Kak. Tks.,NETRAL,@haniekap selamat malam kak. untuk commuter line supas (rute surabaya kota-pasuruan) saat ini pemesanan tiket dapat dilakukan pada aplikasi kai access ya kak. tks.,selamat malam kak untuk commuter line supas rute surabaya kota pasuruan saat ini pemesanan tiket dapat dilakukan pada aplikasi kai access ya kak tks,"['selamat', 'malam', 'kak', 'untuk', 'commuter', 'line', 'supas', 'rute', 'surabaya', 'kota', 'pasuruan', 'saat', 'ini', 'pemesanan', 'tiket', 'dapat', 'dilakukan', 'pada', 'aplikasi', 'kai', 'access', 'ya', 'kak', 'tks']","['selamat', 'malam', 'kak', 'untuk', 'commuter', 'line', 'supas', 'rute', 'surabaya', 'kota', 'pasuruan', 'saat', 'ini', 'mesan', 'tiket', 'dapat', 'laku', 'pada', 'aplikasi', 'kai', 'access', 'ya', 'kak', 'tks']",selamat malam kak untuk commuter line supas rute surabaya kota pasuruan saat ini mesan tiket dapat laku pada aplikasi kai access ya kak tks,@haniekap Selamat malam Kak. Untuk Commuter Line Supas (rute Surabaya Kota-Pasuruan) saat ini pemesanan tiket dapat dilakukan pada aplikasi KAI Access ya Kak. Tks.,@haniekap Selamat malam Kak. Untuk Commuter Line Supas (rute Surabaya Kota-Pasuruan) saat ini pemesanan tiket dapat dilakukan pada aplikasi KAI Access ya Kak. Tks.,selamat malam kak untuk commuter line supas rute surabaya kota pasuruan saat ini mesan tiket dapat laku pada aplikasi kai access ya kak tks,selamat malam kak untuk commuter line supas rute surabaya kota pasuruan saat ini mesan tiket dapat laku pada aplikasi kai access ya kak tks
1680874332132872192,Mon Jul 17 09:37:24 +0000 2023,1539508652490362880,1680730190027292672,@onecak Nyetak gini via kai access gimana ya?,NETRAL,@onecak nyetak gini via kai access gimana ya?,nyetak gini via kai access gimana ya,"['nyetak', 'gini', 'via', 'kai', 'access', 'gimana', 'ya']","['nyetak', 'gin', 'via', 'kai', 'access', 'gimana', 'ya']",nyetak gin via kai access gimana ya,@onecak Nyetak gini via kai access gimana ya?,@onecak Nyetak gini via kai access gimana ya?,nyetak gin via kai access gimana ya,nyetak gin via kai access gimana ya
