id_str,created_at,user_id_str,conversation_id_str,full_text,label,text_casefold,text_clean,tokens,tokens_nostop,tokens_stem,text_stemmed,emoji_drop_from_raw,emoji_map_from_raw,emoji_drop_from_stemmed,emoji_map_from_stemmed
1782157188246769887,Sun Apr 21 21:19:19 +0000 2024,341987176,1782154341560021327,@inipipia Selamat pagi Kak. Jadwal keberangkatan pertama Commuter Line Jakarta Kota-Bogor pukul 05:34 WIB. Informasi lengkap jadwal perjalanan Commuter Line dapat dilihat pada Aplikasi C-Access Access by KAI dan melalui link: https://t.co/ObXf8rwDeU atau unduh melalui link:,NEGATIF,@inipipia selamat pagi kak. jadwal keberangkatan pertama commuter line jakarta kota-bogor pukul 05:34 wib. informasi lengkap jadwal perjalanan commuter line dapat dilihat pada aplikasi c-access access by kai dan melalui link: https://t.co/obxf8rwdeu atau unduh melalui link:,selamat pagi kak jadwal keberangkatan pertama commuter line jakarta kota bogor pukul NUM NUM wib informasi lengkap jadwal perjalanan commuter line dapat dilihat pada aplikasi c access access by kai dan melalui link atau unduh melalui link,"['selamat', 'pagi', 'kak', 'jadwal', 'keberangkatan', 'pertama', 'commuter', 'line', 'jakarta', 'kota', 'bogor', 'pukul', 'NUM', 'NUM', 'wib', 'informasi', 'lengkap', 'jadwal', 'perjalanan', 'commuter', 'line', 'dapat', 'dilihat', 'pada', 'aplikasi', 'c', 'access', 'access', 'by', 'kai', 'dan', 'melalui', 'link', 'atau', 'unduh', 'melalui', 'link']","['selamat', 'pagi', 'kak', 'jadwal', 'keberangkatan', 'pertama', 'commuter', 'line', 'jakarta', 'kota', 'bogor', 'pukul', 'NUM', 'NUM', 'wib', 'informasi', 'lengkap', 'jadwal', 'perjalanan', 'commuter', 'line', 'dilihat', 'aplikasi', 'c', 'by', 'melalui', 'link', 'unduh', 'melalui', 'link']","['selamat', 'pagi', 'kak', 'jadwal', 'berangkat', 'pertama', 'commuter', 'line', 'jakarta', 'kota', 'bogor', 'pukul', 'num', 'num', 'wib', 'informasi', 'lengkap', 'jadwal', 'jalan', 'commuter', 'line', 'lihat', 'aplikasi', 'c', 'by', 'lalu', 'link', 'unduh', 'lalu', 'link']",selamat pagi kak jadwal berangkat pertama commuter line jakarta kota bogor pukul num num wib informasi lengkap jadwal jalan commuter line lihat aplikasi c by lalu link unduh lalu link,@inipipia Selamat pagi Kak. Jadwal keberangkatan pertama Commuter Line Jakarta Kota-Bogor pukul 05:34 WIB. Informasi lengkap jadwal perjalanan Commuter Line dapat dilihat pada Aplikasi C-Access Access by KAI dan melalui link: https://t.co/ObXf8rwDeU atau unduh melalui link:,@inipipia Selamat pagi Kak. Jadwal keberangkatan pertama Commuter Line Jakarta Kota-Bogor pukul 05:34 WIB. Informasi lengkap jadwal perjalanan Commuter Line dapat dilihat pada Aplikasi C-Access Access by KAI dan melalui link: https://t.co/ObXf8rwDeU atau unduh melalui link:,selamat pagi kak jadwal berangkat pertama commuter line jakarta kota bogor pukul num num wib informasi lengkap jadwal jalan commuter line lihat aplikasi c by lalu link unduh lalu link,selamat pagi kak jadwal berangkat pertama commuter line jakarta kota bogor pukul num num wib informasi lengkap jadwal jalan commuter line lihat aplikasi c by lalu link unduh lalu link
1782156199988994467,Sun Apr 21 21:15:23 +0000 2024,341987176,1782098945059008870,@starwoonn Selamat pagi Kak. Informasi lengkap jadwal perjalanan Commuter Line dapat dilihat pada Aplikasi C-Access Access by KAI dan melalui link: https://t.co/ObXf8rwDeU atau unduh melalui link: https://t.co/DYMQUkeVME. Terima kasih.,NEGATIF,@starwoonn selamat pagi kak. informasi lengkap jadwal perjalanan commuter line dapat dilihat pada aplikasi c-access access by kai dan melalui link: https://t.co/obxf8rwdeu atau unduh melalui link: https://t.co/dymqukevme. terima kasih.,selamat pagi kak informasi lengkap jadwal perjalanan commuter line dapat dilihat pada aplikasi c access access by kai dan melalui link atau unduh melalui link terima kasih,"['selamat', 'pagi', 'kak', 'informasi', 'lengkap', 'jadwal', 'perjalanan', 'commuter', 'line', 'dapat', 'dilihat', 'pada', 'aplikasi', 'c', 'access', 'access', 'by', 'kai', 'dan', 'melalui', 'link', 'atau', 'unduh', 'melalui', 'link', 'terima', 'kasih']","['selamat', 'pagi', 'kak', 'informasi', 'lengkap', 'jadwal', 'perjalanan', 'commuter', 'line', 'dilihat', 'aplikasi', 'c', 'by', 'melalui', 'link', 'unduh', 'melalui', 'link']","['selamat', 'pagi', 'kak', 'informasi', 'lengkap', 'jadwal', 'jalan', 'commuter', 'line', 'lihat', 'aplikasi', 'c', 'by', 'lalu', 'link', 'unduh', 'lalu', 'link']",selamat pagi kak informasi lengkap jadwal jalan commuter line lihat aplikasi c by lalu link unduh lalu link,@starwoonn Selamat pagi Kak. Informasi lengkap jadwal perjalanan Commuter Line dapat dilihat pada Aplikasi C-Access Access by KAI dan melalui link: https://t.co/ObXf8rwDeU atau unduh melalui link: https://t.co/DYMQUkeVME. Terima kasih.,@starwoonn Selamat pagi Kak. Informasi lengkap jadwal perjalanan Commuter Line dapat dilihat pada Aplikasi C-Access Access by KAI dan melalui link: https://t.co/ObXf8rwDeU atau unduh melalui link: https://t.co/DYMQUkeVME. Terima kasih.,selamat pagi kak informasi lengkap jadwal jalan commuter line lihat aplikasi c by lalu link unduh lalu link,selamat pagi kak informasi lengkap jadwal jalan commuter line lihat aplikasi c by lalu link unduh lalu link
1782095641201758398,Sun Apr 21 17:14:45 +0000 2024,755378504,1782095641201758398,ya allah alhamdulilah iseng ngecek kai access ada promo tiket eksekutif ,NETRAL,ya allah alhamdulilah iseng ngecek kai access ada promo tiket eksekutif ,ya allah alhamdulilah iseng ngecek kai access ada promo tiket eksekutif,"['ya', 'allah', 'alhamdulilah', 'iseng', 'ngecek', 'kai', 'access', 'ada', 'promo', 'tiket', 'eksekutif']","['allah', 'alhamdulilah', 'iseng', 'ngecek', 'promo', 'tiket', 'eksekutif']","['allah', 'alhamdulilah', 'iseng', 'ngecek', 'promo', 'tiket', 'eksekutif']",allah alhamdulilah iseng ngecek promo tiket eksekutif,ya allah alhamdulilah iseng ngecek kai access ada promo tiket eksekutif ,ya allah alhamdulilah iseng ngecek kai access ada promo tiket eksekutif ,allah alhamdulilah iseng ngecek promo tiket eksekutif,allah alhamdulilah iseng ngecek promo tiket eksekutif
1782093506204532920,Sun Apr 21 17:06:16 +0000 2024,997684065187725312,1782093506204532920,akhirnyaaa menang war tiket kai access ,NETRAL,akhirnyaaa menang war tiket kai access ,akhirnya menang war tiket kai access,"['akhirnya', 'menang', 'war', 'tiket', 'kai', 'access']","['akhirnya', 'menang', 'war', 'tiket']","['akhir', 'menang', 'war', 'tiket']",akhir menang war tiket,akhirnyaaa menang war tiket kai access ,akhirnyaaa menang war tiket kai access ,akhir menang war tiket,akhir menang war tiket
1782070682408698347,Sun Apr 21 15:35:34 +0000 2024,128833615,1782070682408698347,Kapok sih ini beli tiket kereta bandara via apps KAI access untuk keberangkatan di jam 21.42 atau setelahnya @KAI121 Masa udah beli tiket kereta bandara ehh..Kalayang malah udah gak beroperasi di jam tsb. Gimana mau sampai stasiun kalau seperti itu. Parah banget!!!,NEGATIF,kapok sih ini beli tiket kereta bandara via apps kai access untuk keberangkatan di jam 21.42 atau setelahnya @kai121 masa udah beli tiket kereta bandara ehh..kalayang malah udah gak beroperasi di jam tsb. gimana mau sampai stasiun kalau seperti itu. parah banget!!!,kapok sih ini beli tiket kereta bandara via apps kai access untuk keberangkatan di jam NUM NUM atau setelahnya masa udah beli tiket kereta bandara ehh kalayang malah udah gak beroperasi di jam tsb gimana mau sampai stasiun kalau seperti itu parah banget,"['kapok', 'sih', 'ini', 'beli', 'tiket', 'kereta', 'bandara', 'via', 'apps', 'kai', 'access', 'untuk', 'keberangkatan', 'di', 'jam', 'NUM', 'NUM', 'atau', 'setelahnya', 'masa', 'udah', 'beli', 'tiket', 'kereta', 'bandara', 'ehh', 'kalayang', 'malah', 'udah', 'gak', 'beroperasi', 'di', 'jam', 'tsb', 'gimana', 'mau', 'sampai', 'stasiun', 'kalau', 'seperti', 'itu', 'parah', 'banget']","['kapok', 'sih', 'beli', 'tiket', 'bandara', 'via', 'apps', 'keberangkatan', 'jam', 'NUM', 'NUM', 'setelahnya', 'masa', 'udah', 'beli', 'tiket', 'bandara', 'ehh', 'kalayang', 'malah', 'udah', 'gak', 'beroperasi', 'jam', 'tsb', 'gimana', 'mau', 'stasiun', 'kalau', 'parah', 'banget']","['kapok', 'sih', 'beli', 'tiket', 'bandara', 'via', 'apps', 'berangkat', 'jam', 'num', 'num', 'telah', 'masa', 'udah', 'beli', 'tiket', 'bandara', 'ehh', 'kalayang', 'malah', 'udah', 'gak', 'operasi', 'jam', 'tsb', 'gimana', 'mau', 'stasiun', 'kalau', 'parah', 'banget']",kapok sih beli tiket bandara via apps berangkat jam num num telah masa udah beli tiket bandara ehh kalayang malah udah gak operasi jam tsb gimana mau stasiun kalau parah banget,Kapok sih ini beli tiket kereta bandara via apps KAI access untuk keberangkatan di jam 21.42 atau setelahnya @KAI121 Masa udah beli tiket kereta bandara ehh..Kalayang malah udah gak beroperasi di jam tsb. Gimana mau sampai stasiun kalau seperti itu. Parah banget!!!,Kapok sih ini beli tiket kereta bandara via apps KAI access untuk keberangkatan di jam 21.42 atau setelahnya @KAI121 Masa udah beli tiket kereta bandara ehh..Kalayang malah udah gak beroperasi di jam tsb. Gimana mau sampai stasiun kalau seperti itu. Parah banget!!!,kapok sih beli tiket bandara via apps berangkat jam num num telah masa udah beli tiket bandara ehh kalayang malah udah gak operasi jam tsb gimana mau stasiun kalau parah banget,kapok sih beli tiket bandara via apps berangkat jam num num telah masa udah beli tiket bandara ehh kalayang malah udah gak operasi jam tsb gimana mau stasiun kalau parah banget
1782057901785481556,Sun Apr 21 14:44:47 +0000 2024,341987176,1782055117078069502,@riasryftr Selamat malam Kak. Untuk pemesanan tiket perjalanan KA Commuter Line Merak dapat dilakukan di aplikasi Access by KAI ya mulai H-7 sebelum keberangkatan KA selama tiket masih tersedia. Terima kasih.,NEGATIF,@riasryftr selamat malam kak. untuk pemesanan tiket perjalanan ka commuter line merak dapat dilakukan di aplikasi access by kai ya mulai h-7 sebelum keberangkatan ka selama tiket masih tersedia. terima kasih.,selamat malam kak untuk pemesanan tiket perjalanan ka commuter line merak dapat dilakukan di aplikasi access by kai ya mulai h NUM sebelum keberangkatan ka selama tiket masih tersedia terima kasih,"['selamat', 'malam', 'kak', 'untuk', 'pemesanan', 'tiket', 'perjalanan', 'ka', 'commuter', 'line', 'merak', 'dapat', 'dilakukan', 'di', 'aplikasi', 'access', 'by', 'kai', 'ya', 'mulai', 'h', 'NUM', 'sebelum', 'keberangkatan', 'ka', 'selama', 'tiket', 'masih', 'tersedia', 'terima', 'kasih']","['selamat', 'malam', 'kak', 'pemesanan', 'tiket', 'perjalanan', 'ka', 'commuter', 'line', 'merak', 'dilakukan', 'aplikasi', 'by', 'mulai', 'h', 'NUM', 'keberangkatan', 'ka', 'selama', 'tiket', 'tersedia']","['selamat', 'malam', 'kak', 'mesan', 'tiket', 'jalan', 'ka', 'commuter', 'line', 'merak', 'laku', 'aplikasi', 'by', 'mulai', 'h', 'num', 'berangkat', 'ka', 'lama', 'tiket', 'sedia']",selamat malam kak mesan tiket jalan ka commuter line merak laku aplikasi by mulai h num berangkat ka lama tiket sedia,@riasryftr Selamat malam Kak. Untuk pemesanan tiket perjalanan KA Commuter Line Merak dapat dilakukan di aplikasi Access by KAI ya mulai H-7 sebelum keberangkatan KA selama tiket masih tersedia. Terima kasih.,@riasryftr Selamat malam Kak. Untuk pemesanan tiket perjalanan KA Commuter Line Merak dapat dilakukan di aplikasi Access by KAI ya mulai H-7 sebelum keberangkatan KA selama tiket masih tersedia. Terima kasih.,selamat malam kak mesan tiket jalan ka commuter line merak laku aplikasi by mulai h num berangkat ka lama tiket sedia,selamat malam kak mesan tiket jalan ka commuter line merak laku aplikasi by mulai h num berangkat ka lama tiket sedia
1782055114678915101,Sun Apr 21 14:33:42 +0000 2024,1046214083710603264,1782055114678915101,@KAI121 tiket promo alumni itb tuh dimasukin di mana ya kalo lewat app access by kai? masih dpt diskon gak ya?,NETRAL,@kai121 tiket promo alumni itb tuh dimasukin di mana ya kalo lewat app access by kai? masih dpt diskon gak ya?,tiket promo alumni itb tuh dimasukin di mana ya kalo lewat app access by kai masih dpt diskon gak ya,"['tiket', 'promo', 'alumni', 'itb', 'tuh', 'dimasukin', 'di', 'mana', 'ya', 'kalo', 'lewat', 'app', 'access', 'by', 'kai', 'masih', 'dpt', 'diskon', 'gak', 'ya']","['tiket', 'promo', 'alumni', 'itb', 'tuh', 'dimasukin', 'mana', 'kalo', 'lewat', 'app', 'by', 'dpt', 'diskon', 'gak']","['tiket', 'promo', 'alumni', 'itb', 'tuh', 'dimasukin', 'mana', 'kalo', 'lewat', 'app', 'by', 'dpt', 'diskon', 'gak']",tiket promo alumni itb tuh dimasukin mana kalo lewat app by dpt diskon gak,@KAI121 tiket promo alumni itb tuh dimasukin di mana ya kalo lewat app access by kai? masih dpt diskon gak ya?,@KAI121 tiket promo alumni itb tuh dimasukin di mana ya kalo lewat app access by kai? masih dpt diskon gak ya?,tiket promo alumni itb tuh dimasukin mana kalo lewat app by dpt diskon gak,tiket promo alumni itb tuh dimasukin mana kalo lewat app by dpt diskon gak
1782039045507600520,Sun Apr 21 13:29:51 +0000 2024,341987176,1782038647543648413,@VARIANRAHAKORAT Selamat malam. Mohon maaf Kak. Terkait aplikasi KRL Access yang terkendala sudah kami sampaikan ke unit terkait dan sedang dilakukan pengecekan lebih lanjut. Alternatifnya untuk pengecekan jadwal posisi kereta dll silakan dapat mengunduh aplikasi C-Access ataupun Access by KAI.,NETRAL,@varianrahakorat selamat malam. mohon maaf kak. terkait aplikasi krl access yang terkendala sudah kami sampaikan ke unit terkait dan sedang dilakukan pengecekan lebih lanjut. alternatifnya untuk pengecekan jadwal posisi kereta dll silakan dapat mengunduh aplikasi c-access ataupun access by kai.,selamat malam mohon maaf kak terkait aplikasi krl access yang terkendala sudah kami sampaikan ke unit terkait dan sedang dilakukan pengecekan lebih lanjut alternatifnya untuk pengecekan jadwal posisi kereta dll silakan dapat mengunduh aplikasi c access ataupun access by kai,"['selamat', 'malam', 'mohon', 'maaf', 'kak', 'terkait', 'aplikasi', 'krl', 'access', 'yang', 'terkendala', 'sudah', 'kami', 'sampaikan', 'ke', 'unit', 'terkait', 'dan', 'sedang', 'dilakukan', 'pengecekan', 'lebih', 'lanjut', 'alternatifnya', 'untuk', 'pengecekan', 'jadwal', 'posisi', 'kereta', 'dll', 'silakan', 'dapat', 'mengunduh', 'aplikasi', 'c', 'access', 'ataupun', 'access', 'by', 'kai']","['selamat', 'malam', 'maaf', 'kak', 'terkait', 'aplikasi', 'terkendala', 'sampaikan', 'unit', 'terkait', 'sedang', 'dilakukan', 'pengecekan', 'lebih', 'lanjut', 'alternatifnya', 'pengecekan', 'jadwal', 'posisi', 'silakan', 'mengunduh', 'aplikasi', 'c', 'ataupun', 'by']","['selamat', 'malam', 'maaf', 'kak', 'kait', 'aplikasi', 'kendala', 'sampai', 'unit', 'kait', 'sedang', 'laku', 'kece', 'lebih', 'lanjut', 'alternatif', 'kece', 'jadwal', 'posisi', 'sila', 'unduh', 'aplikasi', 'c', 'atau', 'by']",selamat malam maaf kak kait aplikasi kendala sampai unit kait sedang laku kece lebih lanjut alternatif kece jadwal posisi sila unduh aplikasi c atau by,@VARIANRAHAKORAT Selamat malam. Mohon maaf Kak. Terkait aplikasi KRL Access yang terkendala sudah kami sampaikan ke unit terkait dan sedang dilakukan pengecekan lebih lanjut. Alternatifnya untuk pengecekan jadwal posisi kereta dll silakan dapat mengunduh aplikasi C-Access ataupun Access by KAI.,@VARIANRAHAKORAT Selamat malam. Mohon maaf Kak. Terkait aplikasi KRL Access yang terkendala sudah kami sampaikan ke unit terkait dan sedang dilakukan pengecekan lebih lanjut. Alternatifnya untuk pengecekan jadwal posisi kereta dll silakan dapat mengunduh aplikasi C-Access ataupun Access by KAI.,selamat malam maaf kak kait aplikasi kendala sampai unit kait sedang laku kece lebih lanjut alternatif kece jadwal posisi sila unduh aplikasi c atau by,selamat malam maaf kak kait aplikasi kendala sampai unit kait sedang laku kece lebih lanjut alternatif kece jadwal posisi sila unduh aplikasi c atau by
1782038913764540874,Sun Apr 21 13:29:20 +0000 2024,341987176,1782037622770344013,@kettler__ Selamat malam. Mohon maaf Kak. Terkait aplikasi KRL Access yang terkendala sudah kami sampaikan ke unit terkait dan sedang dilakukan pengecekan lebih lanjut. Alternatifnya untuk pengecekan jadwal posisi kereta dll silakan dapat mengunduh aplikasi C-Access ataupun Access by KAI.,NETRAL,@kettler__ selamat malam. mohon maaf kak. terkait aplikasi krl access yang terkendala sudah kami sampaikan ke unit terkait dan sedang dilakukan pengecekan lebih lanjut. alternatifnya untuk pengecekan jadwal posisi kereta dll silakan dapat mengunduh aplikasi c-access ataupun access by kai.,selamat malam mohon maaf kak terkait aplikasi krl access yang terkendala sudah kami sampaikan ke unit terkait dan sedang dilakukan pengecekan lebih lanjut alternatifnya untuk pengecekan jadwal posisi kereta dll silakan dapat mengunduh aplikasi c access ataupun access by kai,"['selamat', 'malam', 'mohon', 'maaf', 'kak', 'terkait', 'aplikasi', 'krl', 'access', 'yang', 'terkendala', 'sudah', 'kami', 'sampaikan', 'ke', 'unit', 'terkait', 'dan', 'sedang', 'dilakukan', 'pengecekan', 'lebih', 'lanjut', 'alternatifnya', 'untuk', 'pengecekan', 'jadwal', 'posisi', 'kereta', 'dll', 'silakan', 'dapat', 'mengunduh', 'aplikasi', 'c', 'access', 'ataupun', 'access', 'by', 'kai']","['selamat', 'malam', 'maaf', 'kak', 'terkait', 'aplikasi', 'terkendala', 'sampaikan', 'unit', 'terkait', 'sedang', 'dilakukan', 'pengecekan', 'lebih', 'lanjut', 'alternatifnya', 'pengecekan', 'jadwal', 'posisi', 'silakan', 'mengunduh', 'aplikasi', 'c', 'ataupun', 'by']","['selamat', 'malam', 'maaf', 'kak', 'kait', 'aplikasi', 'kendala', 'sampai', 'unit', 'kait', 'sedang', 'laku', 'kece', 'lebih', 'lanjut', 'alternatif', 'kece', 'jadwal', 'posisi', 'sila', 'unduh', 'aplikasi', 'c', 'atau', 'by']",selamat malam maaf kak kait aplikasi kendala sampai unit kait sedang laku kece lebih lanjut alternatif kece jadwal posisi sila unduh aplikasi c atau by,@kettler__ Selamat malam. Mohon maaf Kak. Terkait aplikasi KRL Access yang terkendala sudah kami sampaikan ke unit terkait dan sedang dilakukan pengecekan lebih lanjut. Alternatifnya untuk pengecekan jadwal posisi kereta dll silakan dapat mengunduh aplikasi C-Access ataupun Access by KAI.,@kettler__ Selamat malam. Mohon maaf Kak. Terkait aplikasi KRL Access yang terkendala sudah kami sampaikan ke unit terkait dan sedang dilakukan pengecekan lebih lanjut. Alternatifnya untuk pengecekan jadwal posisi kereta dll silakan dapat mengunduh aplikasi C-Access ataupun Access by KAI.,selamat malam maaf kak kait aplikasi kendala sampai unit kait sedang laku kece lebih lanjut alternatif kece jadwal posisi sila unduh aplikasi c atau by,selamat malam maaf kak kait aplikasi kendala sampai unit kait sedang laku kece lebih lanjut alternatif kece jadwal posisi sila unduh aplikasi c atau by
1781955250007732243,Sun Apr 21 07:56:53 +0000 2024,1524008736901439490,1781950917656637796,@fulhaesund gimana cara jadi freelance war tiket nin aku ada pengalaman menang war vc shopee + kai access nih,NETRAL,@fulhaesund gimana cara jadi freelance war tiket nin aku ada pengalaman menang war vc shopee + kai access nih,gimana cara jadi freelance war tiket nin aku ada pengalaman menang war vc shopee kai access nih,"['gimana', 'cara', 'jadi', 'freelance', 'war', 'tiket', 'nin', 'aku', 'ada', 'pengalaman', 'menang', 'war', 'vc', 'shopee', 'kai', 'access', 'nih']","['gimana', 'cara', 'jadi', 'freelance', 'war', 'tiket', 'nin', 'aku', 'pengalaman', 'menang', 'war', 'vc', 'shopee', 'nih']","['gimana', 'cara', 'jadi', 'freelance', 'war', 'tiket', 'nin', 'aku', 'alam', 'menang', 'war', 'vc', 'shopee', 'nih']",gimana cara jadi freelance war tiket nin aku alam menang war vc shopee nih,@fulhaesund gimana cara jadi freelance war tiket nin aku ada pengalaman menang war vc shopee + kai access nih,@fulhaesund gimana cara jadi freelance war tiket nin aku ada pengalaman menang war vc shopee + kai access nih,gimana cara jadi freelance war tiket nin aku alam menang war vc shopee nih,gimana cara jadi freelance war tiket nin aku alam menang war vc shopee nih
1781954736473907357,Sun Apr 21 07:54:50 +0000 2024,1239240963450527745,1781954736473907357,First time nyoba layanan Blue Bird lewat KAI Access. Dari harga oke-lah dibanding lewat aplikasi ojol. Biasanya nyampe 100 ini 80 naik dikit doang. Kirain bakal diminta bayar parkir (soalnya ojol suka bgtu) trnyata harga sgitu inc. parkir. Tapi yg agak bikin hmm itu- https://t.co/Xtm00VpFs7,POSITIF,first time nyoba layanan blue bird lewat kai access. dari harga oke-lah dibanding lewat aplikasi ojol. biasanya nyampe 100 ini 80 naik dikit doang. kirain bakal diminta bayar parkir (soalnya ojol suka bgtu) trnyata harga sgitu inc. parkir. tapi yg agak bikin hmm itu- https://t.co/xtm00vpfs7,first time nyoba layanan blue bird lewat kai access dari harga oke lah dibanding lewat aplikasi ojol biasanya nyampe NUM ini NUM naik dikit doang kirain bakal diminta bayar parkir soalnya ojol suka bgtu trnyata harga sgitu inc parkir tapi yg agak bikin hmm itu,"['first', 'time', 'nyoba', 'layanan', 'blue', 'bird', 'lewat', 'kai', 'access', 'dari', 'harga', 'oke', 'lah', 'dibanding', 'lewat', 'aplikasi', 'ojol', 'biasanya', 'nyampe', 'NUM', 'ini', 'NUM', 'naik', 'dikit', 'doang', 'kirain', 'bakal', 'diminta', 'bayar', 'parkir', 'soalnya', 'ojol', 'suka', 'bgtu', 'trnyata', 'harga', 'sgitu', 'inc', 'parkir', 'tapi', 'yg', 'agak', 'bikin', 'hmm', 'itu']","['first', 'time', 'nyoba', 'layanan', 'blue', 'bird', 'lewat', 'harga', 'oke', 'lah', 'dibanding', 'lewat', 'aplikasi', 'ojol', 'biasanya', 'nyampe', 'NUM', 'NUM', 'naik', 'dikit', 'doang', 'kirain', 'bakal', 'diminta', 'bayar', 'parkir', 'soalnya', 'ojol', 'suka', 'bgtu', 'trnyata', 'harga', 'sgitu', 'inc', 'parkir', 'yg', 'bikin', 'hmm']","['first', 'time', 'nyoba', 'layan', 'blue', 'bird', 'lewat', 'harga', 'oke', 'lah', 'banding', 'lewat', 'aplikasi', 'ojol', 'biasa', 'nyampe', 'num', 'num', 'naik', 'dikit', 'doang', 'kirain', 'bakal', 'minta', 'bayar', 'parkir', 'soal', 'ojol', 'suka', 'bgtu', 'trnyata', 'harga', 'sgitu', 'inc', 'parkir', 'yg', 'bikin', 'hmm']",first time nyoba layan blue bird lewat harga oke lah banding lewat aplikasi ojol biasa nyampe num num naik dikit doang kirain bakal minta bayar parkir soal ojol suka bgtu trnyata harga sgitu inc parkir yg bikin hmm,First time nyoba layanan Blue Bird lewat KAI Access. Dari harga oke-lah dibanding lewat aplikasi ojol. Biasanya nyampe 100 ini 80 naik dikit doang. Kirain bakal diminta bayar parkir (soalnya ojol suka bgtu) trnyata harga sgitu inc. parkir. Tapi yg agak bikin hmm itu- https://t.co/Xtm00VpFs7,First time nyoba layanan Blue Bird lewat KAI Access. Dari harga oke-lah dibanding lewat aplikasi ojol. Biasanya nyampe 100 ini 80 naik dikit doang. Kirain bakal diminta bayar parkir (soalnya ojol suka bgtu) trnyata harga sgitu inc. parkir. Tapi yg agak bikin hmm itu- https://t.co/Xtm00VpFs7,first time nyoba layan blue bird lewat harga oke lah banding lewat aplikasi ojol biasa nyampe num num naik dikit doang kirain bakal minta bayar parkir soal ojol suka bgtu trnyata harga sgitu inc parkir yg bikin hmm,first time nyoba layan blue bird lewat harga oke lah banding lewat aplikasi ojol biasa nyampe num num naik dikit doang kirain bakal minta bayar parkir soal ojol suka bgtu trnyata harga sgitu inc parkir yg bikin hmm
1781954622393069985,Sun Apr 21 07:54:23 +0000 2024,1480425655183429632,1781954622393069985,KNP DI KAI ACCESS GUE GA ADA CUANKI????????????,NETRAL,knp di kai access gue ga ada cuanki????????????,knp di kai access gue ga ada cuanki,"['knp', 'di', 'kai', 'access', 'gue', 'ga', 'ada', 'cuanki']","['knp', 'gue', 'ga', 'cuanki']","['knp', 'gue', 'ga', 'cuanki']",knp gue ga cuanki,KNP DI KAI ACCESS GUE GA ADA CUANKI????????????,KNP DI KAI ACCESS GUE GA ADA CUANKI????????????,knp gue ga cuanki,knp gue ga cuanki
1781950850652627408,Sun Apr 21 07:39:24 +0000 2024,58792733,1781950850652627408,@KAI121 halo admin aplikasi KAI access error ya?,NEGATIF,@kai121 halo admin aplikasi kai access error ya?,halo admin aplikasi kai access error ya,"['halo', 'admin', 'aplikasi', 'kai', 'access', 'error', 'ya']","['halo', 'aplikasi', 'error']","['halo', 'aplikasi', 'error']",halo aplikasi error,@KAI121 halo admin aplikasi KAI access error ya?,@KAI121 halo admin aplikasi KAI access error ya?,halo aplikasi error,halo aplikasi error
